Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.637195,"20,136,616.02","12,830,959.39","693,730.30",2022-02-11 22:21:54.678423,2022-02-11,22:21:54,1341
LQ/ADA,0.3,82.477872,"138,728.17","11,442,004.95","795,411.54",2022-02-11 22:21:54.678423,2022-02-11,22:21:54,1341
WMT/ADA,0.3,0.725274,"10,988,264.5","7,969,508.32","576,416.54",2022-02-11 22:21:54.678423,2022-02-11,22:21:54,1341
PAVIA/ADA,0.3,0.103577,"11,857,272","1,228,148.68","317,671.37",2022-02-11 22:21:54.678423,2022-02-11,22:21:54,1341
MELD/ADA,0.3,0.135643,"8,491,743.55","1,151,846.11","735,091.33",2022-02-11 22:21:54.678423,2022-02-11,22:21:54,1341
XRAY/ADA,0.3,0.162471,"6,213,339","1,009,489.12",N/A,2022-02-11 22:21:54.678423,2022-02-11,22:21:54,1341
ADAX/ADA,0.3,0.317839,"2,568,226","816,282.81","30,009.85",2022-02-11 22:21:54.678423,2022-02-11,22:21:54,1341
AADA/ADA,0.3,1.816701,"397,724.64","722,546.84","239,643.14",2022-02-11 22:21:54.678423,2022-02-11,22:21:54,1341
VYFI/ADA,0.3,1.756386,"312,372.01","548,646.03","31,154.26",2022-02-11 22:21:54.678423,2022-02-11,22:21:54,1341
MILK/ADA,0.3,6.809893,"50,075","341,005.43","184,600.63",2022-02-11 22:21:54.678423,2022-02-11,22:21:54,1341
CLAP/ADA,0.3,0.037248,"5,411,971.98","201,587.12","25,529.88",2022-02-11 22:21:54.678423,2022-02-11,22:21:54,1341
MINt/ADA,0.3,0.106354,"1,763,799.45","187,588.83","104,411.80",2022-02-11 22:21:54.678423,2022-02-11,22:21:54,1341
CHRLZ/ADA,0.3,0,"6,301,116,831,605","168,090.87","1,767.49",2022-02-11 22:21:54.678423,2022-02-11,22:21:54,1341
DANA/ADA,0.05,2.301588,"63,731.88","146,684.56","44,381.17",2022-02-11 22:21:54.678423,2022-02-11,22:21:54,1341
