Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.635879,"20,113,263.52","12,789,617.5","691,688.01",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
LQ/ADA,0.3,80.099662,"140,262.5","11,234,979.18","632,467.63",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
WMT/ADA,0.3,0.71835,"10,921,524.63","7,845,477.84","694,436.93",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
PAVIA/ADA,0.3,0.103395,"11,873,510","1,227,670.97","310,317.39",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
MELD/ADA,0.3,0.128843,"8,674,566.76","1,117,665.84","731,253.07",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
XRAY/ADA,0.3,0.162584,"6,211,169","1,009,840.75","20,136.38",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
ADAX/ADA,0.3,0.318132,"2,567,311","816,744.8","30,831.37",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
AADA/ADA,0.3,1.81678,"397,692.11","722,519.28","224,434.20",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
VYFI/ADA,0.3,1.750117,"312,929.43","547,663.15","31,157.02",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
MILK/ADA,0.3,6.873853,"49,588","340,860.65","180,606.16",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
CLAP/ADA,0.3,0.037021,"5,428,411.83","200,968.79","23,619.15",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
MINt/ADA,0.3,0.119389,"1,666,215.67","198,929.03","70,789.99",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
CHRLZ/ADA,0.3,0,"6,297,214,219,609","168,194.72","1,663.63",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
DANA/ADA,0.05,2.304889,"63,789.61","147,028.03","45,628.92",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
WMT/ADA,0.05,0.696343,"198,813.34","138,442.33","8,934.47",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
BISON/ADA,0.3,0,"93,123,143,907,171","110,077.29","1,610.83",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
ASHIB/ADA,1,0.000031,"3,237,935,719.96","100,459.88","4,544.58",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
FIRE/ADA,0.3,0.030046,"2,870,822","86,256.98","27,453.84",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
HOSKY/ADA,0.3,0,"1,116,883,712,968","62,230.17","17,989.04",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
MIN/ADA,0.3,0.33167,"169,778.54","56,310.51","81,131.51",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
MELD/ADA,1,0.13644,"373,241.75","50,925.14","3,433.58",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
cNETA/ADA,0.3,0.086223,"556,802","48,009.48","29,723.77",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
FLICK/ADA,0.3,0.00535,"8,222,892","43,992.87","1,705.90",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
CNFT/ADA,0.3,0.01115,"3,746,510","41,776.56","3,468.18",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
REVU/ADA,0.3,0.089514,"338,319.02","30,284.48","6,799.34",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
unsi…en/ADA,1,43.420312,663,"28,787.66","6,469.72",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
MONET/ADA,0.3,0.000795,"32,189,600.49","25,622.37",297.41,2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
BDOGE/ADA,1,0.004391,"5,692,359","24,998.28",711.93,2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
MIN/ADA,0.05,0.342501,"70,111.71","24,013.34","13,176.33",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
MINt/ADA,0.05,0.124684,"190,212.49","23,716.53","4,117.43",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
RAG/ADA,1,0.000734,"28,205,179","20,709.83",30.30,2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
DRIP/ADA,1,0.003054,"6,605,322.47","20,177.97","21,940.17",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
GOKEY/ADA,0.3,0.015903,"1,157,222","18,404.25","1,109.48",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
XDIA…ND/ADA,1,21.164727,816,"17,270.41",N/A,2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
CDX/ADA,1,0.444475,"38,793","17,242.53","2,501.35",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
SKULL/ADA,1,0.199555,"82,257","16,414.82","3,123.33",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
cMETA/ADA,0.3,0.035614,"452,323","16,109.46","3,304.85",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
RAVE/ADA,1,0.005259,"2,834,650","14,908.66","5,350.59",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
DANA/ADA,0.3,2.188129,"5,389.18","11,792.23",N/A,2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
CARGO/ADA,0.3,0.24387,"46,938.54","11,446.9",566.89,2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
MEOW/ADA,0.3,0,"16,692,101,843","11,048.76","1,969.59",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
WMT/ADA,1,0.678133,"16,098.48","10,916.92","1,010.00",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
Card…rm/ADA,0.3,0.110175,"97,370","10,727.76",N/A,2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
SHIBA/ADA,1,0.000037,"273,693,723","10,263.2","1,846.20",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
cbTHC/ADA,0.3,0.053393,"187,858.43","10,030.41",186.27,2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
FLANO/ADA,1,0.001157,"7,455,347","8,626.79",35.18,2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
FIRE/ADA,1,0.000191,"41,973,455","8,025.83","1,514.53",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
HOSKY/ADA,0.05,0,"152,993,525,754","7,906.35","6,153.16",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
DRIP/ADA,0.3,0.002936,"2,656,585.77","7,802.11","1,049.62",2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
KIDZ/ADA,0.3,0.000132,"56,028,283","7,436.43",N/A,2022-02-11 19:04:53.004668,2022-02-11,19:04:53,1144
