Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.64041,"20,093,593.9","12,868,143.68","722,554.21",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
LQ/ADA,0.3,82.598625,"139,012.14","11,482,212.37","828,470.92",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
WMT/ADA,0.3,0.729844,"11,030,034.02","8,050,207.99","595,630.16",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
PAVIA/ADA,0.3,0.108147,"11,617,499","1,256,402.13","356,615.75",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
MELD/ADA,0.3,0.131119,"8,656,380.4","1,135,022.23","829,672.85",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
XRAY/ADA,0.3,0.16262,"6,210,583","1,009,968.4","18,430.38",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
ADAX/ADA,0.3,0.323676,"2,545,304","823,855.74","39,645.47",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
AADA/ADA,0.3,1.829348,"396,234.3","724,850.68","231,098.69",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
VYFI/ADA,0.3,1.764907,"311,618.17","549,977.25","30,977.04",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
MILK/ADA,0.3,6.428832,"51,647","332,029.89","206,608.57",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
CLAP/ADA,0.3,0.03748,"5,395,229.2","202,214.58","25,579.72",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
MINt/ADA,0.3,0.108318,"1,747,955","189,336.28","105,099.51",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
CHRLZ/ADA,0.3,0,"6,301,116,831,605","168,090.87","1,688.06",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
DANA/ADA,0.05,2.35067,"63,063.38","148,241.26","48,840.54",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
WMT/ADA,0.05,0.696343,"198,115.91","137,956.68","3,931.97",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
BISON/ADA,0.3,0,"93,126,700,918,440","110,005.94","1,514.91",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
ASHIB/ADA,1,0.00003,"3,258,291,392.15","100,453.11","4,805.02",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
FIRE/ADA,0.3,0.031155,"2,819,530","87,844.06","28,159.88",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
HOSKY/ADA,0.3,0,"1,125,381,115,642","61,561.54","12,621.76",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
MIN/ADA,0.3,0.320093,"176,470.62","56,487.1","105,064.72",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
MELD/ADA,1,0.13644,"373,241.75","50,925.14",N/A,2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
cNETA/ADA,0.3,0.089604,"545,428","48,872.79","36,640.98",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
FLICK/ADA,0.3,0.005409,"8,837,612","47,807.98","1,838.50",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
CNFT/ADA,0.3,0.011396,"3,709,219","42,272.5","3,404.98",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
REVU/ADA,0.3,0.095704,"327,211.6","31,315.76","7,428.85",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
unsi…en/ADA,1,48.144454,631,"30,379.15","7,613.72",2022-02-11 23:25:10.269411,2022-02-11,23:25:10,1405
