Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.646815,"19,534,451.7","12,635,179.76","532,326.35",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
LQ/ADA,0.3,81.046557,"133,839.31","10,847,216.01","510,310.67",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
WMT/ADA,0.3,0.674744,"9,937,847.26","6,705,508.94","457,815.56",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
PAVIA/ADA,0.3,0.097177,"12,505,008","1,215,199.53","259,107.55",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
XRAY/ADA,0.3,0.161791,"5,483,701","887,218.38","34,223.47",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
MELD/ADA,0.3,0.13342,"6,571,408.6","876,759.28","493,518.05",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
ADAX/ADA,0.3,0.322243,"2,546,642","820,639.96","45,963.18",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
AADA/ADA,0.3,1.7656,"401,872.92","709,546.98","228,502.98",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
VYFI/ADA,0.3,1.683961,"318,547.09","536,420.97","35,331.99",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
MILK/ADA,0.3,7.031759,"48,600","341,743.5","147,092.65",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
CLAP/ADA,0.3,0.038352,"5,332,677.5","204,520.41","27,665.93",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
MINt/ADA,0.3,0.122679,"1,643,948.54","201,679.52","62,227.68",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
CHRLZ/ADA,0.3,0,"6,268,342,791,929","169,018.04","1,447.70",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
DANA/ADA,0.05,2.283144,"63,514.96","145,013.8","49,145.57",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
WMT/ADA,0.05,0.660367,"218,222.78","144,107.25","5,002.50",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
BISON/ADA,0.3,0,"93,196,489,138,617","109,986.22","1,382.61",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
ASHIB/ADA,1,0.000032,"3,174,430,666.63","102,462.29","3,670.76",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
FIRE/ADA,0.3,0.037263,"2,567,137","95,660.96","16,040.66",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
HOSKY/ADA,0.3,0,"1,176,211,875,870","60,783.53","36,281.61",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
MELD/ADA,1,0.15462,"357,311.21","55,247.72","13,561.13",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
MIN/ADA,0.3,0.349125,"154,850.81","54,062.44","94,439.93",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
cNETA/ADA,0.3,0.077701,"584,931","45,449.98","14,883.63",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
FLICK/ADA,0.3,0.005241,"8,344,637","43,742.51","2,654.74",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
CNFT/ADA,0.3,0.009892,"3,995,752","39,526.26","8,863.08",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
unsi…en/ADA,1,57.412679,564,"32,380.75","2,568.69",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
REVU/ADA,0.3,0.092383,"330,674.36","30,548.85","12,705.24",2022-02-11 01:53:17.324396,2022-02-11,01:53:17,113
