Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.646051,"19,543,990.26","12,626,416.64","525,244.05",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
LQ/ADA,0.3,81.075416,"133,291.54","10,806,667.83","505,723.17",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
WMT/ADA,0.3,0.674496,"9,926,991.27","6,695,717.58","456,612.43",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
PAVIA/ADA,0.3,0.097338,"12,497,919","1,216,528.34","257,726.74",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
MELD/ADA,0.3,0.151478,"6,166,616","934,111.02","392,276.25",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
XRAY/ADA,0.3,0.161715,"5,475,073","885,405.74","32,271.89",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
ADAX/ADA,0.3,0.322345,"2,546,336","820,798.84","45,834.65",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
AADA/ADA,0.3,1.763385,"402,143.59","709,134.1","228,027.54",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
VYFI/ADA,0.3,1.683961,"318,547.09","536,420.97","35,331.99",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
MILK/ADA,0.3,7.031759,"48,600","341,743.5","146,672.53",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
CLAP/ADA,0.3,0.038341,"5,333,457.49","204,490.41","27,605.75",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
MINt/ADA,0.3,0.122679,"1,643,948.54","201,679.52","62,227.68",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
CHRLZ/ADA,0.3,0,"6,268,342,791,929","169,018.04","1,447.70",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
DANA/ADA,0.05,2.286647,"63,466.27","145,124.99","49,028.37",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
WMT/ADA,0.05,0.660367,"217,924.11","143,910.02","5,002.50",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
BISON/ADA,0.3,0,"93,204,895,265,301","109,996.14","1,382.61",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
ASHIB/ADA,1,0.000032,"3,170,214,546.49","102,597.19","3,535.86",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
FIRE/ADA,0.3,0.037263,"2,565,861","95,613.45","16,040.66",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
HOSKY/ADA,0.3,0,"1,180,841,035,543","60,544.53","36,051.93",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
MELD/ADA,1,0.15462,"357,311.21","55,247.72","13,561.13",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
MIN/ADA,0.3,0.337608,"157,367.77","53,128.68","93,436.93",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
cNETA/ADA,0.3,0.077701,"584,931","45,449.98","14,883.63",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
FLICK/ADA,0.3,0.00524,"8,345,636","43,737.25","2,649.46",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
CNFT/ADA,0.3,0.009892,"3,995,752","39,526.26","8,863.08",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
unsi…en/ADA,1,57.412679,564,"32,380.75","2,568.69",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
REVU/ADA,0.3,0.092383,"330,674.36","30,548.85","12,705.24",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
MONET/ADA,0.3,0.000788,"32,333,280.99","25,508.17",580.81,2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
BDOGE/ADA,1,0.004601,"5,196,038","23,909.61",N/A,2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
MINt/ADA,0.05,0.115125,"205,391.99","23,645.84",N/A,2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
MIN/ADA,0.05,0.362004,"65,263.63","23,625.73","7,516.52",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
RAG/ADA,1,0.000734,"28,205,179","20,709.83",313.78,2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
GOKEY/ADA,0.3,0.015687,"1,161,229","18,216.3","1,181.91",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
DRIP/ADA,1,0.002303,"7,271,612.08","16,751.11","8,669.28",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
CDX/ADA,1,0.421787,"39,322","16,585.53","9,345.33",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
SKULL/ADA,1,0.184259,"85,455","15,745.86","5,890.51",2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
XDIA…ND/ADA,1,21.986488,698,"15,346.56",N/A,2022-02-11 01:28:28.285361,2022-02-11,01:28:28,88
