Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.650168,"19,576,871.11","12,728,262.54","598,034.91",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
LQ/ADA,0.3,80.462554,"134,969.14","10,859,962.6","603,344.59",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
WMT/ADA,0.3,0.678757,"10,068,227.05","6,833,884.45","484,041.58",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
PAVIA/ADA,0.3,0.103767,"12,184,441","1,264,345.86","283,503.82",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
XRAY/ADA,0.3,0.162547,"6,148,746","999,464.57","18,167.95",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
MELD/ADA,0.3,0.143543,"6,507,819.32","934,158.13","626,771.30",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
ADAX/ADA,0.3,0.32407,"2,540,625","823,341.71","47,748.81",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
AADA/ADA,0.3,1.741553,"404,858.46","705,082.51","175,064.27",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
VYFI/ADA,0.3,1.691649,"317,823.47","537,645.97","32,590.32",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
MILK/ADA,0.3,6.874575,"49,164","337,981.63","147,610.66",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
CLAP/ADA,0.3,0.039277,"5,269,579.45","206,977.68","23,834.70",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
MINt/ADA,0.3,0.121565,"1,651,487.29","200,763.55","59,453.24",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
CHRLZ/ADA,0.3,0,"6,268,342,791,929","169,018.04","1,397.55",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
DANA/ADA,0.05,2.264782,"63,906.81","144,735.05","44,814.10",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
WMT/ADA,0.05,0.660367,"213,013.26","140,667.05","5,002.50",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
BISON/ADA,0.3,0,"93,194,895,262,512","109,988.16","1,129.47",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
ASHIB/ADA,1,0.000032,"3,171,919,761.31","102,641.89","1,762.87",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
FIRE/ADA,0.3,0.036669,"2,588,104","94,905.51","12,551.48",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
HOSKY/ADA,0.3,0,"1,173,268,154,535","59,755.53","34,827.20",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
MELD/ADA,1,0.15462,"357,311.21","55,247.72","11,353.48",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
MIN/ADA,0.3,0.337417,"157,549.83","53,160.12","101,902.55",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
cNETA/ADA,0.3,0.077226,"587,643","45,381.53","14,303.43",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
FLICK/ADA,0.3,0.005241,"8,344,637","43,742.51","2,654.74",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
CNFT/ADA,0.3,0.009921,"3,989,748","39,585.93","8,735.79",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
unsi…en/ADA,1,57.412679,564,"32,380.75","2,568.69",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
REVU/ADA,0.3,0.092452,"330,550.36","30,560.34","12,516.17",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
MONET/ADA,0.3,0.000793,"32,233,280.06","25,587.54",629.58,2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
BDOGE/ADA,1,0.004609,"5,191,739","23,929.61",219.42,2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
MINt/ADA,0.05,0.115125,"205,391.99","23,645.84",N/A,2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
MIN/ADA,0.05,0.325778,"69,097.94","22,510.65","8,734.79",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
RAG/ADA,1,0.000734,"28,205,179","20,709.83",313.78,2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
GOKEY/ADA,0.3,0.01573,"1,163,584","18,303.29","1,206.99",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
DRIP/ADA,1,0.002383,"7,164,512.77","17,076.13","7,763.71",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
CDX/ADA,1,0.444203,"38,322","17,022.77","9,786.94",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
SKULL/ADA,1,0.184259,"85,564","15,765.94","5,339.33",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
RAVE/ADA,1,0.004697,"3,011,999","14,147.43","7,017.48",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
cMETA/ADA,0.3,0.02326,"559,528","13,014.83",696.87,2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
XDIA…ND/ADA,1,14.803567,853,"12,627.44",N/A,2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
DANA/ADA,0.3,2.188129,"5,445.6","11,915.69",N/A,2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
CARGO/ADA,0.3,0.248484,"46,494.44","11,553.13","4,973.02",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
Card…rm/ADA,0.3,0.109152,"97,824","10,677.76",N/A,2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
WMT/ADA,1,0.678133,"15,522.19","10,526.12","1,010.00",2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
MEOW/ADA,0.3,0,"18,053,851,149","10,212.16",694.96,2022-02-11 03:21:49.202855,2022-02-11,03:21:49,201
