Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.656376,"18,968,146.68","12,450,239.87",N/A,2022-02-08 21:01:42.881360,2022-02-08,21:01:42,1261
LQ/ADA,0.3,73.941861,"117,611.68","8,696,426.64","899,842.57",2022-02-08 21:01:42.881360,2022-02-08,21:01:42,1261
WMT/ADA,0.3,0.668905,"8,634,183.03","5,775,456.19","684,849.38",2022-02-08 21:01:42.881360,2022-02-08,21:01:42,1261
PAVIA/ADA,0.3,0.105194,"11,982,557","1,260,504.54",N/A,2022-02-08 21:01:42.881360,2022-02-08,21:01:42,1261
XRAY/ADA,0.3,0.166929,"6,102,522","1,018,688.47",N/A,2022-02-08 21:01:42.881360,2022-02-08,21:01:42,1261
ADAX/ADA,0.3,0.354485,"2,429,871","861,353.34",N/A,2022-02-08 21:01:42.881360,2022-02-08,21:01:42,1261
AADA/ADA,0.3,1.783754,"393,501.99","701,910.8",N/A,2022-02-08 21:01:42.881360,2022-02-08,21:01:42,1261
MELD/ADA,0.3,0.134961,"4,351,867.31","587,334.11",N/A,2022-02-08 21:01:42.881360,2022-02-08,21:01:42,1261
VYFI/ADA,0.3,1.827088,"305,521.74","558,215.16",N/A,2022-02-08 21:01:42.881360,2022-02-08,21:01:42,1261
MILK/ADA,0.3,5.634942,"54,514","307,183.26",N/A,2022-02-08 21:01:42.881360,2022-02-08,21:01:42,1261
CLAP/ADA,0.3,0.038874,"5,257,042.01","204,362.89",N/A,2022-02-08 21:01:42.881360,2022-02-08,21:01:42,1261
MINt/ADA,0.3,0.091618,"1,945,716.79","178,263.21",N/A,2022-02-08 21:01:42.881360,2022-02-08,21:01:42,1261
CHRLZ/ADA,0.3,0,"6,267,962,229,812","169,623.11",N/A,2022-02-08 21:01:42.881360,2022-02-08,21:01:42,1261
BISON/ADA,0.3,0,"93,801,288,523,492","109,063.36",N/A,2022-02-08 21:01:42.881360,2022-02-08,21:01:42,1261
WMT/ADA,0.05,0.614993,"177,285.04","109,029.06",N/A,2022-02-08 21:01:42.881360,2022-02-08,21:01:42,1261
ASHIB/ADA,1,0.00003,"3,275,122,952.54","99,760.81",N/A,2022-02-08 21:01:42.881360,2022-02-08,21:01:42,1261
DANA/ADA,0.05,2.13017,"45,509.59","96,943.21",N/A,2022-02-08 21:01:42.881360,2022-02-08,21:01:42,1261
MELD/ADA,1,0.237669,"378,631.82","89,989.1",N/A,2022-02-08 21:01:42.881360,2022-02-08,21:01:42,1261
