Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.64352,"19,549,605.16","12,580,562","498,291.91",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
LQ/ADA,0.3,80.118854,"132,100.93","10,583,775.93","486,242.05",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
WMT/ADA,0.3,0.66506,"9,958,412.4","6,622,948.15","420,698.89",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
PAVIA/ADA,0.3,0.098393,"12,414,282","1,221,484.58","227,559.23",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
MELD/ADA,0.3,0.15014,"6,252,591.77","938,769.73","345,406.53",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
XRAY/ADA,0.3,0.161685,"5,465,281","883,655.87","35,524.55",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
ADAX/ADA,0.3,0.323103,"2,543,084","821,678.62","44,532.97",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
AADA/ADA,0.3,1.857906,"391,695.47","727,733.41","214,737.06",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
VYFI/ADA,0.3,1.675863,"319,313.88","535,126.52","36,535.25",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
MILK/ADA,0.3,7.084896,"48,215","341,598.27","159,246.86",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
CLAP/ADA,0.3,0.038865,"5,297,264.6","205,883.36","37,953.83",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
MINt/ADA,0.3,0.122386,"1,645,901.12","201,435.54","62,368.46",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
CHRLZ/ADA,0.3,0,"6,255,421,555,877","169,366.11","1,070.88",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
DANA/ADA,0.05,2.25536,"63,900.33","144,118.28","69,475.57",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
WMT/ADA,0.05,0.614993,"224,324.4","137,957.94",N/A,2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
BISON/ADA,0.3,0,"93,304,895,587,050","109,877.9","1,304.15",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
ASHIB/ADA,1,0.000032,"3,190,247,575.01","103,245.52","3,687.39",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
FIRE/ADA,0.3,0.037552,"2,550,933","95,793.68","18,617.04",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
HOSKY/ADA,0.3,0,"1,134,331,835,108","62,868.47","32,668.65",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
MIN/ADA,0.3,0.370743,"149,997.37","55,610.5","88,873.47",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
MELD/ADA,1,0.15462,"358,500.06","55,431.54",N/A,2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
FLICK/ADA,0.3,0.005235,"8,325,453","43,591.65",N/A,2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
cNETA/ADA,0.3,0.075561,"575,865","43,513.34","14,782.18",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
CNFT/ADA,0.3,0.009816,"4,010,984","39,374.8","8,855.32",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
unsi…en/ADA,1,57.412679,564,"32,380.75","3,352.15",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
REVU/ADA,0.3,0.096584,"322,359.06","31,134.97","10,670.22",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
MONET/ADA,0.3,0.000783,"32,441,059.98","25,423.17",503.48,2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
MIN/ADA,0.05,0.398475,"62,204.6","24,786.99",N/A,2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
BDOGE/ADA,1,0.004601,"5,196,038","23,909.61",N/A,2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
MINt/ADA,0.05,0.115125,"205,391.99","23,645.84",N/A,2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
RAG/ADA,1,0.000732,"28,245,686","20,679.83",N/A,2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
GOKEY/ADA,0.3,0.01566,"1,166,154","18,263.1",N/A,2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
DRIP/ADA,1,0.002293,"7,277,650.76","16,688.41","8,683.94",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
CDX/ADA,1,0.415064,"39,637","16,451.91",N/A,2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
XDIA…ND/ADA,1,21.986488,698,"15,346.56",N/A,2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
RAVE/ADA,1,0.0055,"2,781,663","15,299.81","5,423.95",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
SKULL/ADA,1,0.178261,"81,334","14,498.72","6,714.68",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
cMETA/ADA,0.3,0.023028,"562,328","12,949.83",N/A,2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
DANA/ADA,0.3,2.188129,"5,539.42","12,120.97",N/A,2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
CARGO/ADA,0.3,0.248915,"46,453.6","11,563.02","5,357.18",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
Card…rm/ADA,0.3,0.109152,"97,824","10,677.76",N/A,2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
WMT/ADA,1,0.678133,"15,522.19","10,526.12","1,010.00",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
cbTHC/ADA,0.3,0.051559,"191,164.11","9,856.25",N/A,2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
MEOW/ADA,0.3,0,"19,064,870,543","9,669.06",N/A,2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
FIRE/ADA,1,0.000232,"37,850,193","8,794.29","1,629.00",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
FLANO/ADA,1,0.001157,"7,455,546","8,626.33",N/A,2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
SHIBA/ADA,1,0.000028,"303,301,983","8,607.14","1,674.89",2022-02-10 22:51:20.801563,2022-02-10,22:51:20,1371
