Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.660606,"19,020,910.8","12,565,328.83","457,589.18",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
LQ/ADA,0.3,76.089815,"125,781.39","9,570,683.4","635,682.96",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
WMT/ADA,0.3,0.683373,"9,197,654.51","6,285,436.85","295,523.97",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
PAVIA/ADA,0.3,0.103051,"12,161,631","1,253,280.21","127,442.64",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
XRAY/ADA,0.3,0.158911,"6,121,293","972,741.32","56,937.88",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
ADAX/ADA,0.3,0.349589,"2,451,806","857,126.46","68,165.33",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
MELD/ADA,0.3,0.135501,"5,635,718.91","763,647.61","341,471.64",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
AADA/ADA,0.3,1.926356,"383,104.95","737,996.62","233,384.79",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
VYFI/ADA,0.3,1.718107,"314,880.92","540,999.16","84,461.40",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
MILK/ADA,0.3,6.148444,"51,192","314,751.14","134,208.22",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
CLAP/ADA,0.3,0.039396,"5,222,248.18","205,737.73","29,485.10",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
MINt/ADA,0.3,0.106127,"1,766,097.05","187,431.36","40,042.32",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
CHRLZ/ADA,0.3,0,"6,266,197,530,523","169,502.1",447.67,2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
DANA/ADA,0.05,2.216999,"63,696.23","141,214.5","77,472.11",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
WMT/ADA,0.05,0.614993,"212,688.82","130,802.14",N/A,2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
BISON/ADA,0.3,0,"93,094,251,610,678","110,046.8","3,536.20",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
ASHIB/ADA,1,0.000031,"3,240,157,717.09","101,207","5,162.91",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
MELD/ADA,1,0.237669,"378,631.82","89,989.1",N/A,2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
FIRE/ADA,0.3,0.032646,"2,736,214","89,328.37","10,117.32",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
HOSKY/ADA,0.3,0,"1,176,943,238,391","64,801.17","54,135.75",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
MIN/ADA,0.3,0.361079,"147,618.46","53,301.99","56,523.59",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
CNFT/ADA,0.3,0.009402,"4,530,520","42,597.75","25,793.95",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
FLICK/ADA,0.3,0.004919,"8,589,441","42,253.65","1,425.66",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
cNETA/ADA,0.3,0.065422,"607,463","39,741.7","25,036.08",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
REVU/ADA,0.3,0.094198,"326,415.67","30,748.02","6,623.64",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
BDOGE/ADA,1,0.004543,"5,240,210","23,808.83","1,044.95",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
MIN/ADA,0.05,0.350764,"67,666.07","23,734.87","3,633.06",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
MINt/ADA,0.05,0.091644,"231,639.24","21,228.53",751.38,2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
RAG/ADA,1,0.000731,"28,447,473","20,801.56",362.40,2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
unsi…en/ADA,1,50.551638,380,"19,209.62","9,790.91",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
GOKEY/ADA,0.3,0.01586,"1,158,777","18,378.28","1,246.27",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
DRIP/ADA,1,0.002988,"6,118,610.97","18,286.43","10,574.46",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
SKULL/ADA,1,0.209501,"82,458","17,275.08","12,483.24",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
CDX/ADA,1,0.440849,"38,141","16,814.42","8,751.19",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
XDIA…ND/ADA,1,21.986488,698,"15,346.56",N/A,2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
CARGO/ADA,0.3,0.433982,"35,149.51","15,254.28","8,570.79",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
RAVE/ADA,1,0.004582,"2,973,702","13,626.04","22,510.89",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
cMETA/ADA,0.3,0.020679,"593,364","12,270.44",N/A,2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
DANA/ADA,0.3,2.188129,"5,574.56","12,197.86","3,123.47",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
MONET/ADA,0.3,0.000729,"14,693,844.75","10,719.43",N/A,2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
Card…rm/ADA,0.3,0.109152,"97,824","10,677.76",N/A,2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
cbTHC/ADA,0.3,0.055849,"183,587.04","10,253.2","1,632.72",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
WMT/ADA,1,0.563914,"17,274.46","9,741.32",N/A,2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
HOSKY/ADA,0.05,0,"135,076,067,039","9,245.56",646.28,2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
MEOW/ADA,0.3,0,"20,999,001,585","8,775.12",320.96,2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
FLANO/ADA,1,0.001153,"7,465,827","8,614.33",N/A,2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
DRIP/ADA,0.3,0.00306,"2,609,597.64","7,986.45",752.25,2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
SHIBA/ADA,1,0.000026,"283,538,816","7,642.07",831.93,2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
Growth/ADA,1,0.02283,"313,796","7,164.23","2,421.60",2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
FIRE/ADA,1,0.00016,"44,231,555","7,118.71",170.83,2022-02-09 15:21:35.908239,2022-02-09,15:21:35,921
