Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.645769,"20,037,513.07","12,939,620.53","739,516.38",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
LQ/ADA,0.3,82.382932,"139,649.06","11,504,699.47","793,049.11",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
WMT/ADA,0.3,0.740131,"11,116,138.97","8,227,401.82","694,294.89",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
PAVIA/ADA,0.3,0.109807,"11,549,892","1,268,259.17","334,270.46",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
MELD/ADA,0.3,0.136207,"8,555,247.67","1,165,285.94","754,786.12",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
XRAY/ADA,0.3,0.162572,"6,210,143","1,009,595.42","18,398.34",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
ADAX/ADA,0.3,0.321173,"2,558,339","821,669.41","43,555.07",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
AADA/ADA,0.3,1.82071,"397,177.07","723,144.45","205,030.60",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
VYFI/ADA,0.3,1.819452,"306,918.64","558,423.96","38,825.48",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
MILK/ADA,0.3,6.675221,"50,747","338,747.45","209,909.14",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
MINt/ADA,0.3,0.128476,"1,605,226.87","206,233.58","124,773.80",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
CLAP/ADA,0.3,0.036697,"5,452,562.87","200,097.98","27,910.10",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
CHRLZ/ADA,0.3,0,"6,306,644,873,444","167,943.97","1,585.76",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
DANA/ADA,0.05,2.286602,"64,077.16","146,518.99","49,769.97",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
WMT/ADA,0.05,0.732117,"196,143.46","143,599.97","7,433.72",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
BISON/ADA,0.3,0,"93,024,031,624,679","110,127.72","1,637.06",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
ASHIB/ADA,1,0.00003,"3,267,492,799.77","100,786.54","4,563.05",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
FIRE/ADA,0.3,0.031522,"2,803,115","88,360.06","26,820.99",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
HOSKY/ADA,0.3,0,"1,122,439,725,531","61,730.8","9,455.55",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
MIN/ADA,0.3,0.285257,"187,023.53","53,349.91","117,575.26",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
MELD/ADA,1,0.13644,"373,241.75","50,925.14",N/A,2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
cNETA/ADA,0.3,0.089141,"542,744","48,380.87","37,759.59",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
FLICK/ADA,0.3,0.005474,"8,783,275","48,084.27","2,722.12",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
CNFT/ADA,0.3,0.0121,"3,604,752","43,618.82","4,598.91",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
REVU/ADA,0.3,0.089238,"342,092.07","30,527.74","8,204.76",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
unsi…en/ADA,1,48.144454,631,"30,379.15","7,613.72",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
MONET/ADA,0.3,0.000821,"31,692,624.7","26,025.37",439.14,2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
BDOGE/ADA,1,0.0045,"5,623,324","25,308.28","1,025.03",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
MINt/ADA,0.05,0.117732,"195,754.04","23,046.55","6,987.95",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
DRIP/ADA,1,0.003303,"6,952,919.79","22,969.83","25,401.36",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
RAG/ADA,1,0.000734,"28,205,179","20,709.83",N/A,2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
MIN/ADA,0.05,0.317293,"63,950","20,290.93","13,685.87",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
GOKEY/ADA,0.3,0.015903,"1,157,222","18,404.25",N/A,2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
XDIA…ND/ADA,1,23.676996,772,"18,278.64","6,774.66",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
CDX/ADA,1,0.438121,"40,092","17,565.15","1,584.30",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
SKULL/ADA,1,0.211139,"79,989","16,888.87","2,370.13",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
RAVE/ADA,1,0.006194,"2,617,598","16,213.53","10,479.42",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
cMETA/ADA,0.3,0.035874,"450,823","16,173.18","3,238.83",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
DANA/ADA,0.3,2.188129,"5,389.18","11,792.23",N/A,2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
WMT/ADA,1,0.727199,"15,548.57","11,306.92",393.90,2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
CARGO/ADA,0.3,0.230433,"48,291.61","11,128",969.62,2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
MEOW/ADA,0.3,0,"16,617,128,390","11,098.76","2,012.72",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
Card…rm/ADA,0.3,0.110175,"97,370","10,727.76",N/A,2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
SHIBA/ADA,1,0.000038,"271,572,576","10,346.43","1,450.67",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
cbTHC/ADA,0.3,0.053393,"187,859.53","10,030.47",186.27,2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
FLANO/ADA,1,0.001157,"7,455,347","8,626.79",N/A,2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
FIRE/ADA,1,0.000188,"42,066,296","7,949.59",919.60,2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
HOSKY/ADA,0.05,0,"153,289,100,571","7,921.62","6,153.16",2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
DRIP/ADA,0.3,0.002936,"2,610,418.99","7,666.52",451.35,2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
KIDZ/ADA,0.3,0.000133,"55,870,981","7,457.43",398.11,2022-02-12 01:34:38.534666,2022-02-12,01:34:38,94
