Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.686139,"24,539,145.69","16,837,269.62","1,580,667.93",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
LQ/ADA,0.3,93.168737,"145,335.92","13,540,765.13","854,665.69",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
WMT/ADA,0.3,0.811724,"12,481,259.44","10,131,346.07","729,527.77",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
MELD/ADA,0.3,0.132402,"9,914,650.63","1,312,720.71","706,596.28",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
PAVIA/ADA,0.3,0.101356,"11,985,125","1,214,770.99","229,676.21",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
XRAY/ADA,0.3,0.16904,"6,352,794","1,073,882.27","43,528.27",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
ADAX/ADA,0.3,0.290069,"2,718,458","788,542.97","175,685.82",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
AADA/ADA,0.3,1.855075,"395,357.3","733,417.62","67,020.46",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
VYFI/ADA,0.3,1.700176,"329,796.75","560,712.84","116,786.77",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
MILK/ADA,0.3,6.276364,"51,339","322,222.29","98,613.54",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
MINt/ADA,0.3,0.131131,"1,591,157.46","208,650.38","40,361.97",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
CLAP/ADA,0.3,0.034081,"5,650,777.68","192,588.93","16,633.94",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
CHRLZ/ADA,0.3,0,"6,815,268,168,412","155,377.34","3,236.83",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
DANA/ADA,0.05,2.172113,"67,490.78","146,597.65","16,932.07",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
WMT/ADA,0.05,0.812849,"172,578.44","140,280.26","3,301.65",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
ASHIB/ADA,1,0.000033,"3,174,333,687.02","107,638.9","4,386.21",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
BISON/ADA,0.3,0,"98,982,207,998,388","95,976.22","2,849.09",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
FIRE/ADA,0.3,0.036851,"2,559,194","94,308.93","37,749.95",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
HOSKY/ADA,0.3,0,"980,251,786,814","74,550.76","43,296.86",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
MIN/ADA,0.3,0.311093,"200,577.53","62,398.38","118,854.57",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
FLICK/ADA,0.3,0.00609,"9,308,656","56,697.77","11,482.30",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
cNETA/ADA,0.3,0.0934,"503,303","47,008.91","39,835.41",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
MELD/ADA,1,0.12941,"342,704.76","44,349.72","2,807.61",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
CNFT/ADA,0.3,0.01181,"3,554,118","41,975.61","2,985.12",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
REVU/ADA,0.3,0.11477,"301,368.62","34,588.3","7,722.12",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
unsi…en/ADA,1,44.869986,687,"30,825.68","11,425.38",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
BDOGE/ADA,1,0.005279,"5,587,698","29,498.79","2,650.09",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
DRIP/ADA,1,0.003065,"9,474,349.58","29,041.33","13,865.64",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
MONET/ADA,0.3,0.000841,"33,686,232.53","28,353.18",258.37,2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
QUID/ADA,0.3,0.013861,"1,848,348","25,620.08","1,451.10",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
SKULL/ADA,1,0.149517,"159,594","23,862.17","1,888.15",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
MINt/ADA,0.05,0.123004,"174,269.07","21,435.85",889.99,2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
RAG/ADA,1,0.000746,"27,961,090","20,864.14",N/A,2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
XDIA…ND/ADA,1,27.041742,727,"19,659.34","1,474.12",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
GOKEY/ADA,0.3,0.016292,"1,137,899","18,539.36",72.89,2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
MIN/ADA,0.05,0.309265,"59,853.88","18,510.72","4,344.01",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
CDX/ADA,1,0.46495,"38,906","18,089.37","2,699.50",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
cMETA/ADA,0.3,0.038193,"436,987","16,689.84",815.20,2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
MEOW/ADA,0.3,0.000001,"12,934,177,368","15,638.18","6,214.31",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
RAVE/ADA,1,0.005212,"2,980,766","15,536.2","3,763.14",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
DANA/ADA,0.3,2.188129,"6,764.14","14,800.82",N/A,2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
HOSKY/ADA,0.05,0,"146,156,839,942","11,543.48","1,130.95",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
WMT/ADA,1,0.768512,"14,574.99","11,201.07",N/A,2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
SHIBA/ADA,1,0.000041,"266,539,687","11,034.05","4,959.02",2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
Card…rm/ADA,0.3,0.110175,"97,370","10,727.76",N/A,2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
cbTHC/ADA,0.3,0.046783,"201,341.03","9,419.49",832.28,2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
DRIP/ADA,0.3,0.003002,"2,995,282.04","8,992.63",450.35,2022-02-14 04:15:40.273693,2022-02-14,04:15:40,255
