Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.740094,"25,683,411.54","19,008,160.33","642,514.89",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
LQ/ADA,0.3,105.240389,"152,612.74","16,061,024.6","1,263,749.40",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
WMT/ADA,0.3,0.813637,"14,317,372.01","11,649,152.6","1,085,347.63",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
MELD/ADA,0.3,0.134158,"11,070,256.69","1,485,170.26","508,114.32",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
XRAY/ADA,0.3,0.164264,"6,561,519","1,077,821.66","27,845.06",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
PAVIA/ADA,0.3,0.074018,"12,586,118","931,610.27","622,038.68",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
ADAX/ADA,0.3,0.352297,"2,470,277","870,271.6","63,368.41",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
AADA/ADA,0.3,2.0013,"384,316.36","769,132.41","140,189.24",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
VYFI/ADA,0.3,1.670235,"325,022.5","542,864.22","48,318.11",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
MILK/ADA,0.3,6.760474,"49,539","334,907.15","128,094.77",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
CLAP/ADA,0.3,0.033909,"5,720,424.38","193,977.49","11,377.53",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
MINt/ADA,0.3,0.107645,"1,796,585.67","193,394.35","75,994.70",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
CHRLZ/ADA,0.3,0,"6,833,883,678,251","154,490.8","1,104.68",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
DANA/ADA,0.05,2.154608,"70,599.9","152,115.11","99,467.38",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
WMT/ADA,0.05,0.812871,"176,399.35","143,390.03","1,398.63",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
RAVE/ADA,1,0.005494,"21,302,870","117,059.17","7,419.37",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
ASHIB/ADA,1,0.000033,"3,287,507,101.83","110,392.13","3,290.03",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
BISON/ADA,0.3,0,"96,844,267,657,987","96,377.89","2,741.08",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
FIRE/ADA,0.3,0.033142,"2,704,384","89,629.45","10,476.94",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
MIN/ADA,0.3,0.337388,"221,831.2","74,843.19","78,300.19",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
SUNDAE/ADA,0.05,0.688636,"101,719.29","70,047.62","1,486.74",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
HOSKY/ADA,0.3,0,"980,461,791,622","68,822.12","47,355.75",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
FLICK/ADA,0.3,0.006193,"9,014,359","55,832.25","3,170.70",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
SUNDAE/ADA,1,0.708963,"77,920.3","55,242.66","2,822.29",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
cNETA/ADA,0.3,0.088067,"533,226","46,959.88","10,207.85",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
MELD/ADA,1,0.131209,"302,268.63","39,660.57","2,517.04",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
CNFT/ADA,0.3,0.010125,"3,710,665","37,571.52","18,162.23",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
REVU/ADA,0.3,0.10873,"308,356.52","33,527.86","4,440.00",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
DRIP/ADA,1,0.002562,"12,261,734.95","31,416.68","15,801.87",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
BDOGE/ADA,1,0.005446,"5,763,067","31,388.24","1,351.73",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
QUID/ADA,0.3,0.018777,"1,598,354","30,012.6","8,257.99",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
unsi…en/ADA,1,39.712248,740,"29,387.06","4,184.73",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
MONET/ADA,0.3,0.000849,"33,527,130.3","28,488.89",184.73,2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
HOSKY/ADA,0.05,0,"273,609,790,556","21,269.14","2,668.90",2022-02-15 23:45:40.430622,2022-02-15,23:45:40,1425
