Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.744327,"25,685,283.21","19,118,266.03","718,662.12",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
LQ/ADA,0.3,104.496745,"153,819.1","16,073,596.19","931,107.40",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
WMT/ADA,0.3,0.844138,"14,201,478.92","11,988,014.88","777,915.32",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
MELD/ADA,0.3,0.128282,"11,438,728.83","1,467,394.01","484,788.06",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
PAVIA/ADA,0.3,0.087794,"12,087,029","1,061,179.12","801,166.02",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
XRAY/ADA,0.3,0.164481,"6,401,104","1,052,865.81","26,136.61",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
ADAX/ADA,0.3,0.354617,"2,464,218","873,853.9","63,067.86",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
AADA/ADA,0.3,1.958327,"389,816.32","763,387.86","140,529.93",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
VYFI/ADA,0.3,1.635885,"328,427.34","537,269.41","47,612.93",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
MILK/ADA,0.3,6.85006,"50,320","344,695.06","137,557.83",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
MINt/ADA,0.3,0.11326,"1,752,707.94","198,512.18","41,622.55",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
CLAP/ADA,0.3,0.03393,"5,718,667.64","194,037.25","6,041.96",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
DANA/ADA,0.05,2.235337,"69,159.2","154,594.2","143,780.53",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
CHRLZ/ADA,0.3,0,"6,833,883,678,251","154,490.8",407.78,2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
WMT/ADA,0.05,0.812871,"174,726.5","142,030.21",N/A,2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
RAVE/ADA,1,0.005044,"22,394,301","112,964.7","11,306.55",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
ASHIB/ADA,1,0.000032,"3,365,678,501.43","107,867.35","6,749.03",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
BISON/ADA,0.3,0,"96,811,215,610,438","96,410.88","1,632.91",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
SUNDAE/ADA,0.05,0.688636,"139,570.17","96,113.12","1,486.74",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
FIRE/ADA,0.3,0.031641,"2,773,846","87,768.47","13,058.25",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
MIN/ADA,0.3,0.322777,"227,402.32","73,400.44","89,926.76",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
HOSKY/ADA,0.3,0,"1,020,626,830,124","66,101.18","49,905.36",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
FLICK/ADA,0.3,0.006285,"8,948,582","56,247.58","4,072.95",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
SUNDAE/ADA,1,0.708963,"78,267.33","55,488.69","2,822.29",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
cNETA/ADA,0.3,0.090262,"526,770","47,547.35","9,084.36",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
MELD/ADA,1,0.131209,"302,268.63","39,660.57","1,052.54",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
CNFT/ADA,0.3,0.009685,"3,794,295","36,749.32","19,835.70",2022-02-16 05:15:39.997201,2022-02-16,05:15:39,315
