Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.719113,"25,283,700.11","18,181,856.93","1,852,292.26",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
LQ/ADA,0.3,100.744309,"146,625.71","14,771,706.19","1,176,857.82",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
WMT/ADA,0.3,0.819355,"12,709,385.39","10,413,498.83","625,377.29",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
MELD/ADA,0.3,0.128949,"10,093,132.21","1,301,503.64","512,544.20",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
PAVIA/ADA,0.3,0.100497,"10,714,578","1,076,784","128,933.92",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
XRAY/ADA,0.3,0.161664,"6,509,084","1,052,289.77","70,650.70",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
ADAX/ADA,0.3,0.305138,"2,651,014","808,926.28","113,819.80",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
AADA/ADA,0.3,1.818392,"399,391.43","726,250.51","73,186.23",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
VYFI/ADA,0.3,1.509175,"350,655.71","529,200.87","116,584.67",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
MILK/ADA,0.3,6.82275,"49,261","336,095.53","145,329.69",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
MINt/ADA,0.3,0.122218,"1,647,935.53","201,408.24","48,135.95",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
CLAP/ADA,0.3,0.033771,"5,701,075.14","192,531.11","21,421.14",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
CHRLZ/ADA,0.3,0,"6,827,856,481,127","155,137.79","1,210.56",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
DANA/ADA,0.05,2.122032,"68,247.28","144,822.92","33,276.95",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
WMT/ADA,0.05,0.812849,"167,289.87","135,981.45","1,900.95",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
RAVE/ADA,1,0.005428,"21,385,113","116,083.16","3,882.66",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
ASHIB/ADA,1,0.000034,"3,167,695,459.3","107,977.19","4,242.72",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
BISON/ADA,0.3,0,"98,441,771,278,528","96,819.25","1,975.32",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
FIRE/ADA,0.3,0.032913,"2,708,212","89,135.41","11,229.32",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
HOSKY/ADA,0.3,0,"927,976,207,487","71,750.62","39,555.48",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
MIN/ADA,0.3,0.32114,"207,233.03","66,550.89","184,352.99",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
FLICK/ADA,0.3,0.006101,"9,076,739","55,378.98","7,238.56",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
cNETA/ADA,0.3,0.094668,"512,034","48,473.73","25,706.60",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
MELD/ADA,1,0.12941,"343,090.86","44,399.68","2,807.61",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
CNFT/ADA,0.3,0.012988,"3,373,325","43,815.98","5,274.90",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
REVU/ADA,0.3,0.10925,"307,796.26","33,626.89","6,697.64",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
unsi…en/ADA,1,45.340796,687,"31,149.12","5,957.00",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
DRIP/ADA,1,0.003084,"9,599,156.05","29,608.84","18,128.29",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
BDOGE/ADA,1,0.00527,"5,549,122","29,244.66","3,184.48",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
MONET/ADA,0.3,0.00084,"33,712,151.33","28,331.8",308.67,2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
QUID/ADA,0.3,0.01452,"1,812,861","26,322.84","5,957.73",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
SKULL/ADA,1,0.161645,"153,573","24,824.37","2,841.71",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
MINt/ADA,0.05,0.123004,"174,269.07","21,435.85",N/A,2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
RAG/ADA,1,0.00075,"27,894,910","20,934.05",468.86,2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
MIN/ADA,0.05,0.337089,"57,332.89","19,326.31","5,868.41",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
XDIA…ND/ADA,1,25.703697,747,"19,200.66","4,789.29",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
GOKEY/ADA,0.3,0.015911,"1,151,469","18,321.55",231.85,2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
HOSKY/ADA,0.05,0,"219,106,492,457","17,305.06",530.65,2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
cMETA/ADA,0.3,0.039789,"428,146","17,035.57",836.76,2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
CDX/ADA,1,0.42,"40,243","16,902.09","5,357.12",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
MEOW/ADA,0.3,0.000001,"12,842,228,360","15,750.49","3,497.52",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
DANA/ADA,0.3,2.188129,"6,546","14,323.49",N/A,2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
CARGO/ADA,0.3,0.298675,"42,238.24","12,615.53","3,407.43",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
WMT/ADA,1,0.768512,"14,465.69","11,117.07",N/A,2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
KIDZ/ADA,0.3,0.000282,"38,682,653","10,924.46","3,206.26",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
Card…rm/ADA,0.3,0.110195,"97,361","10,728.76",N/A,2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
cbTHC/ADA,0.3,0.046783,"201,381.23","9,421.38",68.34,2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
DRIP/ADA,0.3,0.003002,"2,911,245.76","8,740.33",N/A,2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
FLANO/ADA,1,0.001174,"7,401,613","8,690.39",80.80,2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
SHIBA/ADA,1,0.000024,"345,642,605","8,618.5","8,427.53",2022-02-14 15:15:41.098978,2022-02-14,15:15:41,915
