Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.719783,"25,369,768.59","18,260,739.21","1,861,043.14",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
LQ/ADA,0.3,101.108402,"146,791.33","14,841,837.19","1,251,967.27",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
WMT/ADA,0.3,0.821284,"12,721,293.37","10,447,798.69","643,372.18",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
MELD/ADA,0.3,0.129466,"10,072,982.31","1,304,116.55","515,680.26",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
PAVIA/ADA,0.3,0.102704,"10,601,153","1,088,787.93","142,144.68",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
XRAY/ADA,0.3,0.16164,"6,509,584","1,052,209.18","70,731.29",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
ADAX/ADA,0.3,0.306852,"2,643,612","811,199.46","116,099.80",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
AADA/ADA,0.3,1.823056,"398,880.98","727,182.68","74,121.20",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
VYFI/ADA,0.3,1.496081,"352,192.73","526,909.16","122,525.51",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
MILK/ADA,0.3,6.724258,"49,621","333,664.43","147,760.78",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
MINt/ADA,0.3,0.122516,"1,645,935.53","201,653.71","48,382.16",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
CLAP/ADA,0.3,0.033771,"5,701,075.14","192,531.11","21,421.14",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
CHRLZ/ADA,0.3,0,"6,827,856,481,127","155,137.79","1,210.56",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
DANA/ADA,0.05,2.041852,"69,524.43","141,958.62","36,038.65",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
WMT/ADA,0.05,0.812849,"168,289.87","136,794.3","1,900.95",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
RAVE/ADA,1,0.005428,"21,384,717","116,085.51","3,902.36",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
ASHIB/ADA,1,0.000034,"3,167,695,459.3","107,977.19","4,242.72",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
BISON/ADA,0.3,0,"98,454,227,169,446","96,831.5","1,975.32",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
FIRE/ADA,0.3,0.032986,"2,705,187","89,235.41","11,329.62",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
HOSKY/ADA,0.3,0,"930,501,457,306","71,556.7","39,822.71",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
MIN/ADA,0.3,0.306208,"212,233.03","64,987.61","185,916.27",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
FLICK/ADA,0.3,0.006101,"9,076,739","55,378.98","7,238.56",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
cNETA/ADA,0.3,0.094668,"512,034","48,473.73","25,706.60",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
MELD/ADA,1,0.12941,"343,090.86","44,399.68","2,807.61",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
CNFT/ADA,0.3,0.012988,"3,373,325","43,815.98","5,274.90",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
REVU/ADA,0.3,0.10925,"307,796.26","33,626.89","6,697.64",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
BDOGE/ADA,1,0.00527,"5,957,963","31,399.31","3,184.48",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
unsi…en/ADA,1,45.340796,687,"31,149.12","5,957.00",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
DRIP/ADA,1,0.003171,"9,468,582.68","30,029.28","19,346.03",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
MONET/ADA,0.3,0.00084,"33,712,151.33","28,331.8",308.67,2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
QUID/ADA,0.3,0.01452,"1,812,861","26,322.84","5,957.73",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
SKULL/ADA,1,0.161645,"153,573","24,824.37","2,841.71",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
MINt/ADA,0.05,0.123004,"174,293.46","21,438.85",N/A,2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
RAG/ADA,1,0.00075,"27,894,910","20,934.05",468.86,2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
MIN/ADA,0.05,0.337089,"57,332.89","19,326.31","5,868.41",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
XDIA…ND/ADA,1,25.703697,747,"19,200.66","4,789.29",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
GOKEY/ADA,0.3,0.01679,"1,120,970","18,821.55",733.35,2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
HOSKY/ADA,0.05,0,"219,106,492,457","17,305.06",530.65,2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
cMETA/ADA,0.3,0.039789,"428,146","17,035.57",836.76,2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
CDX/ADA,1,0.42,"40,243","16,902.09","5,357.12",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
MEOW/ADA,0.3,0.000001,"12,842,228,360","15,750.49","3,497.52",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
DANA/ADA,0.3,2.188129,"6,546","14,323.49",N/A,2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
CARGO/ADA,0.3,0.298675,"42,238.24","12,615.53","3,407.43",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
WMT/ADA,1,0.768512,"14,465.69","11,117.07",N/A,2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
KIDZ/ADA,0.3,0.000284,"38,567,974","10,957.04","3,238.94",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
Card…rm/ADA,0.3,0.110195,"97,361","10,728.76",N/A,2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
cbTHC/ADA,0.3,0.046783,"201,381.23","9,421.38",68.34,2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
DRIP/ADA,0.3,0.003002,"2,911,245.76","8,740.33",N/A,2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
FLANO/ADA,1,0.001174,"7,401,613","8,690.39",80.80,2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
SHIBA/ADA,1,0.000023,"355,511,750","8,479.41","8,725.03",2022-02-14 15:45:40.903105,2022-02-14,15:45:40,945
