Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.761351,"26,173,763.89","19,927,433.08","1,179,207.59",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
LQ/ADA,0.3,111.45115,"156,250.3","17,414,275.69","827,928.42",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
WMT/ADA,0.3,0.878608,"15,398,699.16","13,529,426.65","923,290.80",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
MELD/ADA,0.3,0.129532,"12,889,359.66","1,669,587.84","470,209.36",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
PAVIA/ADA,0.3,0.098389,"12,786,649","1,258,077.35","489,654.55",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
XRAY/ADA,0.3,0.141377,"6,681,146","944,562.87","155,172.30",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
ADAX/ADA,0.3,0.349843,"2,492,048","871,827.53","61,489.39",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
AADA/ADA,0.3,2.061184,"416,265.51","858,000.08","337,159.92",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
VYFI/ADA,0.3,1.542526,"339,380.12","523,502.72","321,526.45",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
MILK/ADA,0.3,5.520629,"58,463","322,752.57","316,680.39",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
MINt/ADA,0.3,0.105589,"1,718,166.47","181,420.12","65,253.24",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
CLAP/ADA,0.3,0.028554,"6,262,623.94","178,823.39","64,764.40",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
CHRLZ/ADA,0.3,0,"6,834,685,596,227","154,474.71",N/A,2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
DANA/ADA,0.05,2.087362,"73,513.12","153,448.56","63,466.23",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
WMT/ADA,0.05,0.867273,"145,903.48","126,538.21","1,400.70",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
RAVE/ADA,1,0.004885,"22,891,030","111,835.24","8,845.46",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
SUNDAE/ADA,0.05,0.752817,"141,527.92","106,544.71","5,489.17",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
BISON/ADA,0.3,0,"93,434,778,543,439","99,894.03","10,088.83",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
ASHIB/ADA,1,0.000028,"3,470,753,000.19","98,795.69",N/A,2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
FIRE/ADA,0.3,0.032546,"2,738,560","89,131.27","7,077.44",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
MIN/ADA,0.3,0.303108,"272,923.4","82,725.38","58,690.20",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
HOSKY/ADA,0.3,0,"1,202,468,691,197","58,256.21","48,631.05",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
FLICK/ADA,0.3,0.006471,"8,850,594","57,277.24","3,983.55",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
cNETA/ADA,0.3,0.089453,"527,801","47,213.68","5,791.90",2022-02-17 22:30:41.135670,2022-02-17,22:30:41,1350
