Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.673878,"23,051,471.43","15,533,882.24","1,890,665.80",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
LQ/ADA,0.3,92.045794,"144,979.26","13,344,731.97","852,467.19",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
WMT/ADA,0.3,0.807934,"12,460,228.66","10,067,044.07","872,742.65",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
MELD/ADA,0.3,0.123241,"10,225,586.29","1,260,215.85","628,867.09",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
PAVIA/ADA,0.3,0.09647,"12,252,654","1,182,022.65","239,420.61",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
XRAY/ADA,0.3,0.16888,"6,355,674","1,073,351.65","42,625.78",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
ADAX/ADA,0.3,0.299373,"2,675,743","801,047.11","165,069.15",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
AADA/ADA,0.3,1.940444,"386,350.51","749,691.73","49,729.39",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
VYFI/ADA,0.3,1.649703,"340,967.83","562,495.86","107,981.93",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
MILK/ADA,0.3,6.541297,"49,183","321,720.61","121,576.76",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
MINt/ADA,0.3,0.122562,"1,644,515.98","201,556.74","47,760.10",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
CLAP/ADA,0.3,0.034537,"5,613,318.99","193,870.05","15,497.99",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
CHRLZ/ADA,0.3,0,"6,805,296,166,005","155,695.31","16,801.20",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
DANA/ADA,0.05,2.155568,"67,739.9","146,018.01",N/A,2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
WMT/ADA,0.05,0.812849,"172,565.49","140,269.73","3,301.65",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
ASHIB/ADA,1,0.000034,"3,165,483,206.06","107,934.09","5,153.19",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
FIRE/ADA,0.3,0.038356,"2,521,389","96,712.81","36,003.25",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
BISON/ADA,0.3,0,"99,139,833,638,193","95,628.99","12,220.02",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
HOSKY/ADA,0.3,0,"932,503,902,992","77,182.09","51,775.12",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
MIN/ADA,0.3,0.362802,"182,181.85","66,095.97","99,777.39",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
FLICK/ADA,0.3,0.006135,"9,274,577","56,903.08",N/A,2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
cNETA/ADA,0.3,0.092001,"505,881","46,542.02","40,775.95",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
CNFT/ADA,0.3,0.012537,"3,454,118","43,306.51","1,848.21",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
MELD/ADA,1,0.120907,"355,752.81","43,013.23",N/A,2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
REVU/ADA,0.3,0.114345,"301,514.52","34,476.87","8,301.72",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
unsi…en/ADA,1,44.605632,689,"30,733.28",N/A,2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
BDOGE/ADA,1,0.005863,"5,034,010","29,517.3",N/A,2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
MONET/ADA,0.3,0.000835,"33,812,263.52","28,247.18",113.94,2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
DRIP/ADA,1,0.003207,"8,549,257.16","27,418.68","11,904.39",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
QUID/ADA,0.3,0.013753,"1,855,541","25,519.96",N/A,2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
SKULL/ADA,1,0.152872,"157,822","24,126.68","2,276.35",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
MINt/ADA,0.05,0.123004,"174,759.48","21,496.17",N/A,2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
RAG/ADA,1,0.000746,"27,961,090","20,864.14",N/A,2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
XDIA…ND/ADA,1,27.041742,727,"19,659.34","2,766.98",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
MIN/ADA,0.05,0.31747,"59,030.48","18,740.43",N/A,2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
GOKEY/ADA,0.3,0.016292,"1,139,491","18,565.31",N/A,2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
CDX/ADA,1,0.46495,"38,906","18,089.37","2,719.70",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
cMETA/ADA,0.3,0.038193,"436,987","16,689.84",815.20,2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
RAVE/ADA,1,0.00536,"2,958,255","15,856.42",N/A,2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
DANA/ADA,0.3,2.188129,"6,764.14","14,800.82",N/A,2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
MEOW/ADA,0.3,0,"14,555,543,789","13,891.25","5,216.62",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
CARGO/ADA,0.3,0.296635,"42,584.41","12,632.03","1,111.30",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
SHIBA/ADA,1,0.000047,"247,990,807","11,841.3","3,616.39",2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
HOSKY/ADA,0.05,0,"146,144,839,942","11,542.53",N/A,2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
WMT/ADA,1,0.768512,"14,390.42","11,059.22",N/A,2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
Card…rm/ADA,0.3,0.110175,"97,370","10,727.76",N/A,2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
cbTHC/ADA,0.3,0.046785,"201,338.03","9,419.63",N/A,2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
DRIP/ADA,0.3,0.003002,"2,984,593.94","8,960.54",450.35,2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
FLANO/ADA,1,0.001167,"7,422,752","8,665.39",N/A,2022-02-13 22:15:45.079334,2022-02-13,22:15:45,1335
