Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.744663,"25,690,458.2","19,130,742.8","304,191.41",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
LQ/ADA,0.3,107.860996,"155,249.73","16,745,391.12","786,322.87",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
WMT/ADA,0.3,0.875778,"14,719,643.65","12,891,150.06","1,401,520.09",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
MELD/ADA,0.3,0.127986,"12,036,978.97","1,540,576.23","486,287.16",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
PAVIA/ADA,0.3,0.086166,"12,221,023","1,053,043.51","552,566.53",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
XRAY/ADA,0.3,0.156871,"6,339,339","994,458.89","62,397.51",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
ADAX/ADA,0.3,0.368095,"2,432,017","895,213.3","43,224.17",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
AADA/ADA,0.3,2.129855,"403,958.5","860,373.23","612,174.30",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
VYFI/ADA,0.3,1.710153,"321,189.26","549,282.96","67,087.21",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
MILK/ADA,0.3,6.550109,"51,642","338,260.77","99,115.77",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
MINt/ADA,0.3,0.106936,"1,826,827.35","195,354.78","40,494.01",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
CLAP/ADA,0.3,0.033319,"5,788,778.84","192,876.85","15,278.43",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
DANA/ADA,0.05,2.318526,"69,655.55","161,498.24","116,555.04",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
CHRLZ/ADA,0.3,0,"6,821,380,111,353","154,775.05",356.71,2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
SUNDAE/ADA,0.05,0.69329,"181,028.37","125,505.34",354.08,2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
WMT/ADA,0.05,0.847085,"139,170.8","117,889.5","2,801.40",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
RAVE/ADA,1,0.004976,"22,559,588","112,269.25","9,979.66",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
ASHIB/ADA,1,0.00003,"3,466,306,463.14","106,477.15","4,564.31",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
BISON/ADA,0.3,0,"98,308,422,454,590","94,912.99","3,183.26",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
MIN/ADA,0.3,0.313272,"289,618.46","90,729.45","105,010.03",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
FIRE/ADA,0.3,0.03267,"2,733,040","89,290.23","6,357.66",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
HOSKY/ADA,0.3,0,"1,014,840,905,175","67,194.67","30,190.40",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
FLICK/ADA,0.3,0.006216,"9,018,451","56,060.94","5,529.06",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
cNETA/ADA,0.3,0.090012,"529,957","47,702.75","5,197.14",2022-02-17 02:00:48.334542,2022-02-17,02:00:48,120
