Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.755196,"26,263,156.27","19,833,842.08","1,053,478.07",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
LQ/ADA,0.3,109.974783,"156,048.27","17,161,375.31","948,150.63",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
WMT/ADA,0.3,0.882602,"15,333,398.57","13,533,302.49","836,572.51",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
MELD/ADA,0.3,0.130577,"12,809,208.66","1,672,591.33","524,625.52",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
PAVIA/ADA,0.3,0.095431,"12,716,810","1,213,584.7","470,519.33",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
XRAY/ADA,0.3,0.147802,"6,537,517","966,261.92","114,952.08",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
ADAX/ADA,0.3,0.349755,"2,491,733","871,496.55","65,294.21",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
AADA/ADA,0.3,2.048152,"417,446.89","854,994.96","390,368.42",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
VYFI/ADA,0.3,1.618217,"330,938.07","535,529.62","304,991.40",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
MILK/ADA,0.3,6.055738,"55,777","337,770.94","290,681.43",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
MINt/ADA,0.3,0.099326,"1,777,245.82","176,527.5","65,266.57",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
CLAP/ADA,0.3,0.027013,"6,427,541.11","173,633.39","51,777.07",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
CHRLZ/ADA,0.3,0,"6,834,032,618,095","154,489.37",513.65,2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
DANA/ADA,0.05,2.079725,"73,677.49","153,228.99","75,620.28",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
WMT/ADA,0.05,0.867273,"145,993","126,615.85","2,801.40",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
SUNDAE/ADA,0.05,0.758378,"155,361.46","117,822.82","5,102.55",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
RAVE/ADA,1,0.004759,"23,148,451","110,186.4","8,689.48",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
BISON/ADA,0.3,0,"93,482,769,276,942","99,842.57","10,376.94",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
ASHIB/ADA,1,0.000028,"3,472,488,843.82","98,745.58","7,874.24",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
FIRE/ADA,0.3,0.033027,"2,718,422","89,783","6,984.23",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
MIN/ADA,0.3,0.308486,"273,063.24","84,236.2","69,664.28",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
HOSKY/ADA,0.3,0,"1,169,415,234,000","59,133.56","41,664.88",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
FLICK/ADA,0.3,0.006466,"8,852,743","57,245.09","2,221.19",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
cNETA/ADA,0.3,0.093189,"519,077","48,372.64","7,287.59",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
CNFT/ADA,0.3,0.011762,"3,444,165","40,512.19","2,141.83",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
DRIP/ADA,1,0.002768,"12,753,135.46","35,304.77","11,918.97",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
REVU/ADA,0.3,0.119418,"287,507.87","34,333.63","21,980.80",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
unsi…en/ADA,1,49.444592,665,"32,880.65","6,852.11",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
BDOGE/ADA,1,0.005154,"5,757,663","29,679.82",519.35,2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
MONET/ADA,0.3,0.000851,"33,491,967.69","28,518.89",30.09,2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
MELD/ADA,1,0.129244,"219,936.9","28,425.66",214.17,2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
QUID/ADA,0.3,0.01657,"1,704,265","28,239.73","2,179.39",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
RAG/ADA,1,0.000729,"28,266,486","20,617.5",N/A,2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
XDIA…ND/ADA,1,26.244705,745,"19,552.3","1,657.51",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
MINt/ADA,0.05,0.104083,"183,460.82","19,095.19","2,449.24",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
MIN/ADA,0.05,0.305036,"59,977.33","18,295.25","1,510.13",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
SKULL/ADA,1,0.138836,"123,932","17,206.27","1,347.26",2022-02-17 17:45:41.047660,2022-02-17,17:45:41,1065
