Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.723565,"25,605,980.02","18,527,593.1","1,750,202.76",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
LQ/ADA,0.3,101.136696,"148,212.18","14,989,690.35","1,386,791.25",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
WMT/ADA,0.3,0.827917,"13,026,381.33","10,784,763","938,628.31",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
MELD/ADA,0.3,0.127563,"10,247,841.1","1,307,255.51","436,409.63",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
PAVIA/ADA,0.3,0.10117,"10,952,325","1,108,055.93","177,228.91",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
XRAY/ADA,0.3,0.162772,"6,545,296","1,065,394.86","43,574.67",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
ADAX/ADA,0.3,0.32764,"2,558,524","838,275.66","122,963.38",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
AADA/ADA,0.3,1.998594,"382,236.5","763,935.93","125,719.34",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
VYFI/ADA,0.3,1.64047,"327,225.97","536,804.4","137,989.70",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
MILK/ADA,0.3,6.599697,"50,043","330,268.67","169,440.74",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
MINt/ADA,0.3,0.125791,"1,625,022.76","204,414.81","40,017.64",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
CLAP/ADA,0.3,0.033424,"5,737,176.75","191,763.76","20,806.51",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
CHRLZ/ADA,0.3,0,"6,828,513,858,933","155,122.9",N/A,2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
WMT/ADA,0.05,0.829088,"172,300.74","142,852.6","1,400.70",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
DANA/ADA,0.05,2.053382,"69,332.29","142,365.72","56,195.44",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
RAVE/ADA,1,0.005583,"21,100,011","117,821.92","5,439.98",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
ASHIB/ADA,1,0.000034,"3,171,377,056.07","110,594.63","1,776.53",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
BISON/ADA,0.3,0,"98,254,402,494,634","96,734.8","1,304.69",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
FIRE/ADA,0.3,0.033201,"2,696,452","89,527.39","6,905.02",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
HOSKY/ADA,0.3,0,"944,255,147,607","70,560.48","50,834.36",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
MIN/ADA,0.3,0.330121,"206,859.47","68,288.73","110,180.08",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
FLICK/ADA,0.3,0.005831,"9,287,537","54,156.44","12,806.31",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
cNETA/ADA,0.3,0.093184,"517,861","48,256.56","11,358.75",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
CNFT/ADA,0.3,0.013006,"3,371,024","43,845.98","3,247.81",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
MELD/ADA,1,0.12941,"337,718.46","43,704.43",N/A,2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
SUNDAE/ADA,0.05,0.657312,"64,251.08","42,233.01","1,000.50",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
DRIP/ADA,1,0.003325,"10,229,239.98","34,018.11","17,963.29",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
REVU/ADA,0.3,0.10925,"307,796.26","33,626.89",N/A,2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
BDOGE/ADA,1,0.005472,"5,794,588","31,708.92",N/A,2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
unsi…en/ADA,1,39.647952,738,"29,260.18","6,857.46",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
MONET/ADA,0.3,0.000839,"33,737,052.55","28,311.08",N/A,2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
QUID/ADA,0.3,0.014785,"1,796,579","26,563.11","4,847.99",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
SKULL/ADA,1,0.169535,"150,622","25,535.72","1,752.78",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
HOSKY/ADA,0.05,0,"272,066,239,367","21,487.82",N/A,2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
MINt/ADA,0.05,0.123004,"174,293.46","21,438.85",N/A,2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
RAG/ADA,1,0.00075,"27,894,910","20,934.05",N/A,2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
XDIA…ND/ADA,1,26.585731,736,"19,567.09","4,601.19",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
MIN/ADA,0.05,0.337089,"56,851.04","19,163.89",N/A,2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
GOKEY/ADA,0.3,0.016843,"1,119,227","18,851.63",973.66,2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
CDX/ADA,1,0.439697,"39,343","17,299.01","5,152.48",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
cMETA/ADA,0.3,0.039887,"427,625","17,057.01",565.68,2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
DANA/ADA,0.3,2.188129,"6,532.08","14,293.05",N/A,2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
MEOW/ADA,0.3,0,"15,580,969,298","12,990.76","4,188.06",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
CARGO/ADA,0.3,0.298159,"42,285.97","12,607.97","3,178.34",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
KIDZ/ADA,0.3,0.000337,"35,449,534","11,948.4","4,097.99",2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
Card…rm/ADA,0.3,0.109176,"97,815","10,679.11",50.65,2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
WMT/ADA,1,0.768512,"13,645","10,486.36",N/A,2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
cbTHC/ADA,0.3,0.046783,"201,381.63","9,421.39",0.14,2022-02-15 00:45:40.096305,2022-02-15,00:45:40,45
