Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.742521,"25,646,742.2","19,043,264.21","623,219.27",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
LQ/ADA,0.3,104.684802,"153,077.38","16,024,876.05","1,276,260.47",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
WMT/ADA,0.3,0.814707,"14,319,424.84","11,666,138.29","980,575.55",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
MELD/ADA,0.3,0.136019,"10,980,772.59","1,493,602.89","491,501.18",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
XRAY/ADA,0.3,0.164629,"6,554,244","1,079,021.66","28,349.79",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
PAVIA/ADA,0.3,0.079457,"12,146,942","965,171.44","663,761.16",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
ADAX/ADA,0.3,0.350387,"2,477,009","867,913.68","59,145.15",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
AADA/ADA,0.3,2.0013,"384,316.36","769,132.41","138,588.01",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
VYFI/ADA,0.3,1.669182,"325,125.56","542,693.87","48,349.39",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
MILK/ADA,0.3,6.75354,"49,565","334,739.24","127,351.23",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
MINt/ADA,0.3,0.108862,"1,786,704.85","194,505.23","75,318.75",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
CLAP/ADA,0.3,0.033909,"5,720,424.38","193,977.49","11,377.53",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
CHRLZ/ADA,0.3,0,"6,833,883,678,251","154,490.8","1,104.68",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
DANA/ADA,0.05,2.148713,"70,533.45","151,556.2","100,935.80",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
WMT/ADA,0.05,0.812871,"176,399.35","143,390.03","1,398.63",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
RAVE/ADA,1,0.005458,"21,373,663","116,678.47","7,538.89",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
ASHIB/ADA,1,0.000033,"3,287,507,101.83","110,392.13","3,189.03",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
BISON/ADA,0.3,0,"96,844,267,657,987","96,377.89","2,540.48",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
FIRE/ADA,0.3,0.033179,"2,702,881","89,679.45","10,125.89",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
MIN/ADA,0.3,0.334632,"222,746.04","74,538.13","83,137.10",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
SUNDAE/ADA,0.05,0.688636,"101,695.35","70,031.13","1,486.74",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
HOSKY/ADA,0.3,0,"969,627,061,194","69,594.04","47,927.44",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
FLICK/ADA,0.3,0.006215,"8,998,291","55,932.25","2,842.69",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
SUNDAE/ADA,1,0.708963,"77,920.3","55,242.66","2,822.29",2022-02-16 00:30:39.248178,2022-02-16,00:30:39,30
