Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.65605,"21,549,012.31","14,137,248.12","1,661,139.62",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
LQ/ADA,0.3,85.608476,"144,221.85","12,346,613.16","620,802.30",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
WMT/ADA,0.3,0.784416,"12,061,102.55","9,460,929.56","873,649.58",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
MELD/ADA,0.3,0.134357,"9,680,624.7","1,300,667.89","581,986.58",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
PAVIA/ADA,0.3,0.104769,"11,727,074","1,228,637.32","131,483.50",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
XRAY/ADA,0.3,0.170845,"6,299,903","1,076,308.72","52,168.69",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
ADAX/ADA,0.3,0.311919,"2,600,872","811,263.3","76,873.96",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
AADA/ADA,0.3,1.861423,"393,711.9","732,864.58","57,198.38",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
VYFI/ADA,0.3,1.766922,"319,645.82","564,789.47","124,485.91",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
MILK/ADA,0.3,6.672567,"52,761","352,051.35","202,527.70",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
MINt/ADA,0.3,0.131021,"1,601,720.47","209,859.69","106,008.47",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
CLAP/ADA,0.3,0.035619,"5,526,578.91","196,855.61","19,722.43",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
CHRLZ/ADA,0.3,0,"6,912,756,657,394","153,266.48","15,448.85",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
DANA/ADA,0.05,2.131896,"67,600.02","144,116.21","42,778.92",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
WMT/ADA,0.05,0.775099,"177,808.41","137,819.12","3,901.95",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
ASHIB/ADA,1,0.000031,"3,231,403,522.2","102,030.9","2,283.95",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
BISON/ADA,0.3,0,"103,471,320,969,189","96,466.19","15,444.07",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
FIRE/ADA,0.3,0.029881,"2,877,832","85,993.45","18,906.44",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
HOSKY/ADA,0.3,0,"920,169,997,882","73,363.7","26,607.56",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
MIN/ADA,0.3,0.310575,"173,402.62","53,854.55","124,875.08",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
FLICK/ADA,0.3,0.005901,"8,555,529","50,494.25","2,172.75",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
cNETA/ADA,0.3,0.092495,"527,498","48,791.24","39,744.49",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
CNFT/ADA,0.3,0.012264,"3,491,715","42,822.85","9,051.11",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
MELD/ADA,1,0.128618,"327,357.95","42,104.34",N/A,2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
REVU/ADA,0.3,0.119829,"296,482.19","35,527.17","25,088.58",2022-02-13 02:00:46.828723,2022-02-13,02:00:46,120
