Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.762144,"26,160,425.64","19,938,026.09","1,189,277.71",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
LQ/ADA,0.3,111.446171,"156,256.56","17,414,195.69","828,652.17",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
WMT/ADA,0.3,0.879463,"15,391,278.41","13,536,064.79","923,461.31",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
MELD/ADA,0.3,0.129552,"12,888,353.05","1,669,718.63","470,340.54",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
PAVIA/ADA,0.3,0.098511,"12,778,747","1,258,857.81","489,704.70",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
XRAY/ADA,0.3,0.144015,"6,619,753","953,349.53","163,985.32",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
ADAX/ADA,0.3,0.349836,"2,492,073","871,818.81","61,498.11",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
AADA/ADA,0.3,2.069675,"415,412.21","859,768.32","339,105.25",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
VYFI/ADA,0.3,1.533298,"340,401.37","521,936.83","321,526.45",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
MILK/ADA,0.3,5.579427,"58,155","324,471.61","318,404.58",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
MINt/ADA,0.3,0.105589,"1,718,166.47","181,420.12","65,253.24",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
CLAP/ADA,0.3,0.028495,"6,269,090.26","178,640.09","65,148.00",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
CHRLZ/ADA,0.3,0,"6,834,685,596,227","154,474.71",N/A,2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
DANA/ADA,0.05,2.087362,"73,513.12","153,448.56","63,466.23",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
WMT/ADA,0.05,0.867273,"154,565.88","134,050.88","1,400.70",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
RAVE/ADA,1,0.004886,"22,889,004","111,845.24","8,855.56",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
SUNDAE/ADA,0.05,0.752817,"141,344.89","106,406.92","5,489.17",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
BISON/ADA,0.3,0,"93,434,778,543,439","99,894.03","10,088.83",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
ASHIB/ADA,1,0.000028,"3,470,753,000.19","98,795.69",N/A,2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
FIRE/ADA,0.3,0.032546,"2,738,560","89,131.27","7,077.44",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
MIN/ADA,0.3,0.30384,"272,594.87","82,825.38","58,790.50",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
HOSKY/ADA,0.3,0,"1,196,521,357,546","58,546.64","48,922.36",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
FLICK/ADA,0.3,0.006471,"8,850,594","57,277.24","3,983.55",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
cNETA/ADA,0.3,0.089324,"528,184","47,179.99","5,945.78",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
CNFT/ADA,0.3,0.01203,"3,405,612","40,972.19","2,333.89",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
DRIP/ADA,1,0.002852,"12,602,051.49","35,948.99","12,005.00",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
REVU/ADA,0.3,0.116284,"291,362","33,880.93","21,660.59",2022-02-17 22:45:41.632982,2022-02-17,22:45:41,1365
