Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.75615,"26,110,907.59","19,743,763.22","926,277.97",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
LQ/ADA,0.3,109.439481,"155,569.79","17,025,477.94","806,146.28",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
WMT/ADA,0.3,0.873401,"15,331,738","13,390,762.84","1,171,734.75",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
MELD/ADA,0.3,0.122499,"12,374,135.85","1,515,826.49","362,536.20",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
PAVIA/ADA,0.3,0.081453,"12,578,004","1,024,525.69","364,376.10",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
XRAY/ADA,0.3,0.145205,"6,596,870","957,902.14","107,384.01",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
ADAX/ADA,0.3,0.36773,"2,430,939","893,931.24","50,076.17",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
AADA/ADA,0.3,2.113037,"409,407.97","865,094.61","503,663.55",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
VYFI/ADA,0.3,1.484332,"345,511.3","512,853.64","292,506.33",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
MILK/ADA,0.3,4.170442,"64,925","270,765.98","191,752.33",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
MINt/ADA,0.3,0.107642,"1,696,750.31","182,642.82","60,058.59",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
CLAP/ADA,0.3,0.02429,"6,784,902.93","164,811.62","43,558.44",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
DANA/ADA,0.05,2.161604,"72,285.34","156,252.29","72,780.26",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
CHRLZ/ADA,0.3,0,"6,827,328,027,635","154,640.62",473.08,2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
WMT/ADA,0.05,0.867273,"148,294.91","128,612.23","2,801.40",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
SUNDAE/ADA,0.05,0.758378,"157,594.32","119,516.18","5,456.63",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
RAVE/ADA,1,0.004911,"22,741,976","111,689.89","6,413.83",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
BISON/ADA,0.3,0,"93,347,674,616,425","99,986.51","10,457.43",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
ASHIB/ADA,1,0.000027,"3,535,973,790.39","96,904.81","6,928.72",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
FIRE/ADA,0.3,0.033645,"2,693,271","90,615.28","5,472.50",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
MIN/ADA,0.3,0.313698,"270,739.18","84,930.46","83,806.11",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
HOSKY/ADA,0.3,0,"1,072,398,556,826","63,869.52","26,140.49",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
FLICK/ADA,0.3,0.006384,"8,898,863","56,816.63","2,260.41",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
cNETA/ADA,0.3,0.09212,"522,930","48,172.52","5,444.40",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
CNFT/ADA,0.3,0.0119,"3,424,165","40,748.11","2,433.79",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
DRIP/ADA,1,0.002786,"12,698,836.04","35,390.14","12,481.58",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
REVU/ADA,0.3,0.124502,"279,447.94","34,792.04","22,981.73",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
unsi…en/ADA,1,53.02865,642,"34,044.39","6,899.95",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
BDOGE/ADA,1,0.005337,"5,657,663","30,199.17",234.78,2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
MONET/ADA,0.3,0.00085,"33,503,680.34","28,508.89",N/A,2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
MELD/ADA,1,0.129244,"219,631.69","28,386.21",214.17,2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
QUID/ADA,0.3,0.016544,"1,705,553","28,217.51","1,961.27",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
RAG/ADA,1,0.000729,"28,266,486","20,617.5",N/A,2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
XDIA…ND/ADA,1,26.519904,740,"19,624.72","1,741.30",2022-02-17 11:45:39.091627,2022-02-17,11:45:39,705
