Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.744327,"25,685,283.21","19,118,266.03","673,488.12",2022-02-16 07:45:41.564168,2022-02-16,07:45:41,465
LQ/ADA,0.3,104.517853,"154,024.92","16,098,354.52","959,885.81",2022-02-16 07:45:41.564168,2022-02-16,07:45:41,465
WMT/ADA,0.3,0.822797,"14,652,688.78","12,056,197.93","1,002,913.39",2022-02-16 07:45:41.564168,2022-02-16,07:45:41,465
MELD/ADA,0.3,0.131295,"11,385,015.17","1,494,804.45","512,010.94",2022-02-16 07:45:41.564168,2022-02-16,07:45:41,465
XRAY/ADA,0.3,0.161071,"6,400,881","1,031,000.95","36,013.43",2022-02-16 07:45:41.564168,2022-02-16,07:45:41,465
PAVIA/ADA,0.3,0.081863,"12,504,400","1,023,648.25","907,076.14",2022-02-16 07:45:41.564168,2022-02-16,07:45:41,465
ADAX/ADA,0.3,0.398067,"2,322,302","924,432.19","54,538.87",2022-02-16 07:45:41.564168,2022-02-16,07:45:41,465
AADA/ADA,0.3,1.604482,"431,269.03","691,963.64","259,652.96",2022-02-16 07:45:41.564168,2022-02-16,07:45:41,465
VYFI/ADA,0.3,1.642083,"327,828.54","538,321.68","64,987.41",2022-02-16 07:45:41.564168,2022-02-16,07:45:41,465
MILK/ADA,0.3,6.582476,"51,348","337,997","147,935.44",2022-02-16 07:45:41.564168,2022-02-16,07:45:41,465
CLAP/ADA,0.3,0.034717,"5,654,547.75","196,313.61","10,724.01",2022-02-16 07:45:41.564168,2022-02-16,07:45:41,465
MINt/ADA,0.3,0.109171,"1,785,348.54","194,909.27","48,413.26",2022-02-16 07:45:41.564168,2022-02-16,07:45:41,465
DANA/ADA,0.05,2.229085,"70,757.5","157,724.53","134,323.73",2022-02-16 07:45:41.564168,2022-02-16,07:45:41,465
CHRLZ/ADA,0.3,0,"6,833,001,748,409","154,510.8",275.33,2022-02-16 07:45:41.564168,2022-02-16,07:45:41,465
WMT/ADA,0.05,0.828986,"172,862.35","143,300.53","1,400.70",2022-02-16 07:45:41.564168,2022-02-16,07:45:41,465
RAVE/ADA,1,0.004899,"22,724,300","111,347.39","13,060.07",2022-02-16 07:45:41.564168,2022-02-16,07:45:41,465
