Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.73124,"25,577,189.82","18,703,077.66","994,338.26",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
LQ/ADA,0.3,106.369459,"149,026.91","15,851,912.43","1,765,661.78",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
WMT/ADA,0.3,0.79168,"13,589,313.51","10,758,400.78","1,353,090.11",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
MELD/ADA,0.3,0.135568,"9,971,338.6","1,351,796.04","433,653.00",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
PAVIA/ADA,0.3,0.105676,"10,725,031","1,133,383.93","193,616.26",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
XRAY/ADA,0.3,0.162695,"6,550,590","1,065,753.72","31,795.93",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
ADAX/ADA,0.3,0.330252,"2,551,994","842,802.75","121,760.85",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
AADA/ADA,0.3,2.056228,"376,926.95","775,047.98","138,836.30",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
VYFI/ADA,0.3,1.648589,"326,779.75","538,725.72","122,886.49",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
MILK/ADA,0.3,6.52829,"50,548","329,992.01","200,838.95",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
CLAP/ADA,0.3,0.03513,"5,610,607.47","197,101.57","22,400.29",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
MINt/ADA,0.3,0.112231,"1,720,904.78","193,140.32","74,609.87",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
CHRLZ/ADA,0.3,0,"6,824,390,794,837","154,704.89","1,327.83",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
DANA/ADA,0.05,2.09279,"71,236.61","149,083.28","72,695.93",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
WMT/ADA,0.05,0.812871,"174,028.86","141,463.12","2,799.33",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
RAVE/ADA,1,0.005501,"21,253,149","116,924.1","6,105.58",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
ASHIB/ADA,1,0.000034,"3,170,025,977.82","110,753.36","1,981.24",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
BISON/ADA,0.3,0,"97,088,145,896,934","97,845.18","1,981.87",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
FIRE/ADA,0.3,0.032969,"2,705,966","89,215.54","7,470.49",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
HOSKY/ADA,0.3,0,"962,088,860,592","69,363.54","47,431.60",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
MIN/ADA,0.3,0.32935,"207,460.45","68,327.19","110,503.26",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
FLICK/ADA,0.3,0.005919,"9,218,227","54,565.03","12,641.51",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
SUNDAE/ADA,0.05,0.657312,"82,326.18","54,113.99","1,000.50",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
cNETA/ADA,0.3,0.096777,"508,229","49,184.92","9,139.42",2022-02-15 06:00:39.989192,2022-02-15,06:00:39,360
