Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.761044,"26,168,429.66","19,915,332.32","1,172,641.92",2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
LQ/ADA,0.3,111.552844,"156,156.83","17,419,739.45","826,510.65",2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
WMT/ADA,0.3,0.874117,"15,438,649.61","13,495,187.23","893,471.87",2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
MELD/ADA,0.3,0.130341,"12,850,504.6","1,674,960.02","478,233.60",2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
PAVIA/ADA,0.3,0.098459,"12,780,126","1,258,318.67","490,554.31",2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
XRAY/ADA,0.3,0.141449,"6,679,436","944,803.97",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
ADAX/ADA,0.3,0.350127,"2,490,519","871,998.24",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
AADA/ADA,0.3,2.059862,"416,393.23","857,712.84","352,142.80",2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
VYFI/ADA,0.3,1.540761,"339,574.13","523,202.72","318,398.70",2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
MILK/ADA,0.3,5.677039,"57,650","327,281.3","318,262.89",2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
MINt/ADA,0.3,0.105598,"1,723,823.72","182,032.65",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
CLAP/ADA,0.3,0.029281,"6,184,228.4","181,081.67",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
CHRLZ/ADA,0.3,0,"6,834,685,596,227","154,474.71",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
DANA/ADA,0.05,2.055316,"74,083.74","152,265.56","65,273.89",2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
WMT/ADA,0.05,0.867273,"145,903.48","126,538.21","1,400.70",2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
RAVE/ADA,1,0.004776,"23,148,828","110,576.34",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
SUNDAE/ADA,0.05,0.752817,"140,027.63","105,415.26","5,489.17",2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
BISON/ADA,0.3,0,"93,481,428,537,381","99,844.03","10,135.23",2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
ASHIB/ADA,1,0.000028,"3,470,753,000.19","98,795.69",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
FIRE/ADA,0.3,0.032892,"2,724,100","89,602.98",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
MIN/ADA,0.3,0.309734,"269,468","83,463.41","60,333.84",2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
HOSKY/ADA,0.3,0,"1,215,965,709,892","57,603.58","50,689.59",2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
FLICK/ADA,0.3,0.006271,"8,990,292","56,384.56",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
cNETA/ADA,0.3,0.089283,"528,342","47,172.21","7,573.95",2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
CNFT/ADA,0.3,0.011762,"3,444,165","40,512.19",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
DRIP/ADA,1,0.002887,"12,523,365.73","36,162.67","12,079.06",2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
REVU/ADA,0.3,0.116284,"291,362","33,880.93","21,660.59",2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
unsi…en/ADA,1,46.081757,689,"31,750.33",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
BDOGE/ADA,1,0.005154,"5,757,663","29,679.82",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
MONET/ADA,0.3,0.000851,"33,491,967.69","28,518.89",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
MELD/ADA,1,0.129244,"219,936.9","28,425.66",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
QUID/ADA,0.3,0.016647,"1,700,306","28,305.72",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
CARGO/ADA,0.3,0.439846,"49,043.22","21,571.5",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
RAG/ADA,1,0.000745,"27,966,106","20,858.79",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
XDIA…ND/ADA,1,26.600465,741,"19,710.94",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
MINt/ADA,0.05,0.100723,"186,496.52","18,784.52",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
MIN/ADA,0.05,0.305036,"59,977.33","18,295.25",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
HOSKY/ADA,0.05,0,"337,291,999,660","17,555.43",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
SKULL/ADA,1,0.141119,"122,931","17,347.93",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
KIDZ/ADA,0.3,0.000651,"26,515,693","17,270.71","3,761.12",2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
CDX/ADA,1,0.422238,"40,384","17,051.66","3,036.14",2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
GOKEY/ADA,0.3,0.011221,"1,389,743","15,595.6",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
cMETA/ADA,0.3,0.032847,"474,709","15,592.92",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
DANA/ADA,0.3,2.117409,"6,463.79","13,686.49",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
MEOW/ADA,0.3,0,"15,845,841,087","12,821.17",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
WMT/ADA,1,0.849174,"13,355.9","11,341.5",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
Card…rm/ADA,0.3,0.109,"97,894","10,670.52",N/A,2022-02-17 21:30:39.957757,2022-02-17,21:30:39,1290
