Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.734087,"25,598,876.86","18,791,811.82","873,360.35",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
LQ/ADA,0.3,106.192125,"149,236.81","15,847,774.42","1,780,417.80",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
WMT/ADA,0.3,0.803933,"13,594,340.58","10,928,944.72","1,419,380.58",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
MELD/ADA,0.3,0.135397,"9,977,998.15","1,350,991.37","411,178.45",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
PAVIA/ADA,0.3,0.107308,"10,652,635","1,143,113.55","205,497.40",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
XRAY/ADA,0.3,0.163028,"6,542,416","1,066,600.26","31,431.36",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
ADAX/ADA,0.3,0.339822,"2,515,885","854,954.19","102,868.26",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
AADA/ADA,0.3,2.053913,"377,142.31","774,617.64","128,823.72",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
VYFI/ADA,0.3,1.625525,"329,098.07","534,957.29","123,606.78",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
MILK/ADA,0.3,6.452498,"50,846","328,083.74","195,229.62",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
CLAP/ADA,0.3,0.03513,"5,610,607.47","197,101.57","22,086.80",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
MINt/ADA,0.3,0.11156,"1,726,128.78","192,568.02","77,419.88",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
CHRLZ/ADA,0.3,0,"6,825,138,696,516","154,687.98","1,344.23",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
DANA/ADA,0.05,2.172537,"69,918.82","151,901.28","87,272.89",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
WMT/ADA,0.05,0.812871,"175,619.8","142,756.35","2,799.33",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
RAVE/ADA,1,0.005419,"21,415,291","116,050.6","6,655.79",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
ASHIB/ADA,1,0.000034,"3,168,530,652.03","110,701.11","1,947.04",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
BISON/ADA,0.3,0,"97,209,235,408,203","97,723.73","1,952.30",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
FIRE/ADA,0.3,0.033065,"2,702,071","89,344.54","3,722.85",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
HOSKY/ADA,0.3,0,"967,987,467,429","68,968.38","47,298.66",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
MIN/ADA,0.3,0.320572,"211,841.36","67,910.42","115,442.47",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
SUNDAE/ADA,0.05,0.657312,"93,303.01","61,329.2","1,000.50",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
FLICK/ADA,0.3,0.005919,"9,218,227","54,565.03","12,610.82",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
cNETA/ADA,0.3,0.096791,"508,193","49,188.98","9,086.59",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
MELD/ADA,1,0.138095,"326,978.64","45,154.43","1,464.50",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
CNFT/ADA,0.3,0.013504,"3,308,437","44,678.05","3,274.49",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
REVU/ADA,0.3,0.107798,"309,874.03","33,403.96","6,307.30",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
DRIP/ADA,1,0.00287,"11,433,641.48","32,825.36","21,945.37",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
BDOGE/ADA,1,0.005393,"5,837,730","31,484.13","2,187.37",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
unsi…en/ADA,1,41.945935,718,"30,117.18","7,216.41",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
QUID/ADA,0.3,0.017458,"1,657,089","28,929.51","7,443.74",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
MONET/ADA,0.3,0.000849,"33,524,545.34","28,491.08",382.10,2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
RAG/ADA,1,0.00075,"27,864,987","20,911.59",60.60,2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
HOSKY/ADA,0.05,0,"291,340,000,774","20,068.22","1,420.28",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
MINt/ADA,0.05,0.1049,"187,997.44","19,720.95","1,640.11",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
XDIA…ND/ADA,1,26.585731,736,"19,567.09","4,601.19",2022-02-15 08:30:39.663791,2022-02-15,08:30:39,510
