Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.73833,"25,720,841.91","18,990,470.06","680,859.66",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
LQ/ADA,0.3,104.653752,"153,139.19","16,026,590.96","1,279,734.14",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
WMT/ADA,0.3,0.8148,"14,329,222.46","11,675,452.27","981,274.92",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
MELD/ADA,0.3,0.136032,"10,980,249.58","1,493,674.33","491,600.00",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
XRAY/ADA,0.3,0.164629,"6,562,234","1,080,337.05","28,349.79",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
PAVIA/ADA,0.3,0.083931,"11,817,496","991,860.6","692,738.30",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
ADAX/ADA,0.3,0.350387,"2,477,009","867,913.68","59,145.15",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
AADA/ADA,0.3,2.004545,"384,383.85","770,514.98","139,974.95",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
VYFI/ADA,0.3,1.669233,"325,120.56","542,702.24","48,357.79",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
MILK/ADA,0.3,6.345498,"51,063","324,020.17","127,351.23",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
MINt/ADA,0.3,0.108888,"1,786,489.45","194,528.75","75,342.34",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
CLAP/ADA,0.3,0.033909,"5,720,424.38","193,977.49","11,377.53",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
DANA/ADA,0.05,2.260478,"68,768.09","155,448.79","104,830.33",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
CHRLZ/ADA,0.3,0,"6,833,883,678,251","154,490.8","1,104.68",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
WMT/ADA,0.05,0.812871,"176,399.35","143,390.03","1,398.63",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
RAVE/ADA,1,0.005426,"21,436,990","116,337.22","7,880.14",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
ASHIB/ADA,1,0.000033,"3,287,507,101.83","110,392.13","3,189.03",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
BISON/ADA,0.3,0,"96,844,267,657,987","96,377.89","2,540.48",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
FIRE/ADA,0.3,0.033179,"2,702,881","89,679.45","10,125.89",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
MIN/ADA,0.3,0.338101,"221,641","74,937.22","87,738.01",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
SUNDAE/ADA,0.05,0.688636,"101,541.11","69,924.92","1,486.74",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
HOSKY/ADA,0.3,0,"982,430,627,362","68,717.81","48,817.73",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
FLICK/ADA,0.3,0.006215,"8,998,291","55,932.25","2,842.69",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
SUNDAE/ADA,1,0.708963,"78,217.27","55,453.19","2,822.29",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
cNETA/ADA,0.3,0.088442,"532,097","47,059.88","9,606.12",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
MELD/ADA,1,0.131209,"302,268.63","39,660.57","2,517.04",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
CNFT/ADA,0.3,0.010125,"3,710,665","37,571.52","18,162.23",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
REVU/ADA,0.3,0.112054,"303,757.86","34,037.33","5,070.16",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
DRIP/ADA,1,0.002702,"11,943,140.58","32,279.98","15,430.03",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
BDOGE/ADA,1,0.005446,"5,763,067","31,388.24","1,351.73",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
QUID/ADA,0.3,0.018648,"1,603,875","29,910.56","8,530.20",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
unsi…en/ADA,1,40.199695,736,"29,586.97","4,386.64",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
MONET/ADA,0.3,0.000849,"33,527,130.3","28,488.89",184.73,2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
RAG/ADA,1,0.00073,"28,254,709","20,626.01",N/A,2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
HOSKY/ADA,0.05,0,"282,714,171,289","20,584.53","3,353.51",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
MINt/ADA,0.05,0.111367,"183,580.89","20,445.03","2,240.41",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
XDIA…ND/ADA,1,28.393354,713,"20,244.46",712.14,2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
MIN/ADA,0.05,0.33155,"57,324.81","19,006.07","1,138.06",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
GOKEY/ADA,0.3,0.016814,"1,125,784","18,929.01",166.93,2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
CARGO/ADA,0.3,0.574099,"30,901.42","17,740.48","12,766.39",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
SKULL/ADA,1,0.152911,"115,221","17,618.58","2,206.48",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
CDX/ADA,1,0.442534,"39,401","17,436.28","1,040.63",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
cMETA/ADA,0.3,0.032596,"476,503","15,532.1","2,830.93",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
KIDZ/ADA,0.3,0.00045,"32,333,084","14,550.67","12,884.16",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
DANA/ADA,0.3,2.188129,"6,587.41","14,414.11",N/A,2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
MEOW/ADA,0.3,0,"15,831,033,813","12,826.41","1,105.19",2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
Card…rm/ADA,0.3,0.109,"97,894","10,670.52",58.24,2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
WMT/ADA,1,0.768512,"13,799.15","10,604.82",N/A,2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
cbTHC/ADA,0.3,0.046783,"201,385.38","9,421.57",N/A,2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
FLANO/ADA,1,0.001152,"8,116,297","9,353.26",117.27,2022-02-16 00:45:40.324881,2022-02-16,00:45:40,45
