Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.659915,"21,509,787.69","14,194,631.75","1,703,205.34",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
LQ/ADA,0.3,85.616494,"144,226.49","12,348,167.18","624,999.54",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
WMT/ADA,0.3,0.784847,"12,062,634.43","9,467,328.63","876,259.95",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
MELD/ADA,0.3,0.13508,"9,663,089.52","1,305,297.62","585,799.81",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
PAVIA/ADA,0.3,0.104697,"11,731,145","1,228,218.03","133,736.00",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
XRAY/ADA,0.3,0.170845,"6,300,503","1,076,411.23","52,168.69",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
ADAX/ADA,0.3,0.311785,"2,601,435","811,089.09","77,128.29",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
AADA/ADA,0.3,1.861423,"393,711.9","732,864.58","57,198.38",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
VYFI/ADA,0.3,1.763065,"319,995.82","564,173.58","125,101.81",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
MILK/ADA,0.3,6.624879,"52,951","350,793.97","203,935.30",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
MINt/ADA,0.3,0.131021,"1,601,720.47","209,859.69","106,008.47",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
CLAP/ADA,0.3,0.035619,"5,526,578.91","196,855.61","19,722.43",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
CHRLZ/ADA,0.3,0,"6,912,756,657,394","153,266.48","15,448.85",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
DANA/ADA,0.05,2.137859,"67,505.69","144,317.69","42,980.50",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
WMT/ADA,0.05,0.775099,"177,808.41","137,819.12","3,901.95",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
ASHIB/ADA,1,0.000031,"3,231,403,522.2","102,030.9","2,283.95",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
BISON/ADA,0.3,0,"103,471,320,969,189","96,466.19","15,444.07",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
FIRE/ADA,0.3,0.030046,"2,869,911","86,231.51","19,145.22",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
HOSKY/ADA,0.3,0,"923,077,282,549","73,135.82","27,669.91",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
MIN/ADA,0.3,0.308395,"174,018.4","53,666.56","125,403.07",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
FLICK/ADA,0.3,0.005901,"8,555,529","50,494.25","2,172.75",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
cNETA/ADA,0.3,0.090891,"532,164","48,369.13","41,622.59",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
CNFT/ADA,0.3,0.012264,"3,491,715","42,822.85","9,051.11",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
MELD/ADA,1,0.128618,"327,357.95","42,104.34",N/A,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
REVU/ADA,0.3,0.119829,"296,482.19","35,527.17","25,088.58",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
BDOGE/ADA,1,0.005656,"5,048,514","28,557.92","4,771.61",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
unsi…en/ADA,1,38.083675,740,"28,181.91","16,715.63",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
MONET/ADA,0.3,0.000828,"33,947,189.8","28,132.58",N/A,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
DRIP/ADA,1,0.003198,"8,435,724.54","26,983.23","11,860.98",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
SKULL/ADA,1,0.168296,"144,959","24,396.14","5,407.51",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
MINt/ADA,0.05,0.132837,"183,293.38","24,348.24","5,554.03",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
RAG/ADA,1,0.00074,"28,068,873","20,779.96",265.14,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
MIN/ADA,0.05,0.326277,"63,658.92","20,770.5",N/A,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
GOKEY/ADA,0.3,0.016385,"1,140,103","18,681.44",N/A,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
XDIA…ND/ADA,1,24.476923,763,"18,675.89","6,807.77",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
CDX/ADA,1,0.448788,"39,822","17,871.67",N/A,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
cMETA/ADA,0.3,0.038797,"433,540","16,820.08",648.84,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
RAVE/ADA,1,0.005464,"2,889,439","15,789.29","6,867.35",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
DANA/ADA,0.3,2.188129,"6,300.6","13,786.54",N/A,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
CARGO/ADA,0.3,0.311822,"41,529.28","12,949.77","3,243.87",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
MEOW/ADA,0.3,0,"15,087,859,999","12,430.04","1,233.30",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
SHIBA/ADA,1,0.000046,"249,852,955","11,686.36","2,452.82",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
WMT/ADA,1,0.768512,"14,255.77","10,955.74",303.00,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
Card…rm/ADA,0.3,0.110175,"97,370","10,727.76",N/A,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
cbTHC/ADA,0.3,0.053967,"187,440.24","10,115.6",54.03,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
HOSKY/ADA,0.05,0,"123,695,456,976","9,668.79","1,815.91",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
DRIP/ADA,0.3,0.003331,"2,677,061.96","8,919.58",N/A,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
FLANO/ADA,1,0.001152,"7,469,690","8,610.39",N/A,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
KIDZ/ADA,0.3,0.000144,"53,999,879","7,818.24",312.02,2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
YAY/ADA,1,0.029664,"254,821","7,559.23","1,151.35",2022-02-13 02:30:49.297630,2022-02-13,02:30:49,150
