Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.725278,"25,334,487.83","18,374,551.58","1,910,589.39",2022-02-14 21:15:40.062077,2022-02-14,21:15:40,1275
LQ/ADA,0.3,101.354311,"147,951.69","14,995,541.95","1,337,220.38",2022-02-14 21:15:40.062077,2022-02-14,21:15:40,1275
WMT/ADA,0.3,0.826997,"12,744,379.19","10,539,573.04","592,097.93",2022-02-14 21:15:40.062077,2022-02-14,21:15:40,1275
MELD/ADA,0.3,0.12729,"10,200,954.41","1,298,484.46","448,840.79",2022-02-14 21:15:40.062077,2022-02-14,21:15:40,1275
PAVIA/ADA,0.3,0.101025,"10,775,597","1,088,609.31","181,225.76",2022-02-14 21:15:40.062077,2022-02-14,21:15:40,1275
XRAY/ADA,0.3,0.162202,"6,501,279","1,054,526.4","46,981.53",2022-02-14 21:15:40.062077,2022-02-14,21:15:40,1275
ADAX/ADA,0.3,0.318251,"2,596,131","826,222.17","121,015.15",2022-02-14 21:15:40.062077,2022-02-14,21:15:40,1275
AADA/ADA,0.3,1.796395,"402,852.52","723,682.35","70,926.97",2022-02-14 21:15:40.062077,2022-02-14,21:15:40,1275
VYFI/ADA,0.3,1.577369,"327,169.82","516,067.82","125,409.61",2022-02-14 21:15:40.062077,2022-02-14,21:15:40,1275
MILK/ADA,0.3,6.621663,"49,752","329,441","182,620.57",2022-02-14 21:15:40.062077,2022-02-14,21:15:40,1275
MINt/ADA,0.3,0.128818,"1,605,680.29","206,841.91",N/A,2022-02-14 21:15:40.062077,2022-02-14,21:15:40,1275
CLAP/ADA,0.3,0.033896,"5,697,090.17","193,109.01",N/A,2022-02-14 21:15:40.062077,2022-02-14,21:15:40,1275
CHRLZ/ADA,0.3,0,"6,828,513,858,933","155,122.9",N/A,2022-02-14 21:15:40.062077,2022-02-14,21:15:40,1275
