Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.744327,"25,685,283.21","19,118,266.03","735,687.40",2022-02-16 05:00:39.532091,2022-02-16,05:00:39,300
LQ/ADA,0.3,104.496745,"153,817.22","16,073,399.27","942,034.54",2022-02-16 05:00:39.532091,2022-02-16,05:00:39,300
WMT/ADA,0.3,0.822445,"14,383,927.36","11,829,998.07","618,562.69",2022-02-16 05:00:39.532091,2022-02-16,05:00:39,300
MELD/ADA,0.3,0.136627,"10,998,118.98","1,502,644.3","454,684.92",2022-02-16 05:00:39.532091,2022-02-16,05:00:39,300
PAVIA/ADA,0.3,0.088577,"12,023,480","1,065,004.32","802,348.52",2022-02-16 05:00:39.532091,2022-02-16,05:00:39,300
XRAY/ADA,0.3,0.164481,"6,401,104","1,052,865.81","27,270.59",2022-02-16 05:00:39.532091,2022-02-16,05:00:39,300
ADAX/ADA,0.3,0.35453,"2,464,517","873,747.54","62,996.77",2022-02-16 05:00:39.532091,2022-02-16,05:00:39,300
AADA/ADA,0.3,1.957455,"389,208.06","761,857.38","143,989.91",2022-02-16 05:00:39.532091,2022-02-16,05:00:39,300
VYFI/ADA,0.3,1.645877,"327,427.34","538,905.37","56,284.79",2022-02-16 05:00:39.532091,2022-02-16,05:00:39,300
MILK/ADA,0.3,6.434433,"51,958","334,320.29","134,555.09",2022-02-16 05:00:39.532091,2022-02-16,05:00:39,300
MINt/ADA,0.3,0.113301,"1,752,392.42","198,547.81","41,586.92",2022-02-16 05:00:39.532091,2022-02-16,05:00:39,300
CLAP/ADA,0.3,0.03393,"5,718,667.64","194,037.25","6,041.96",2022-02-16 05:00:39.532091,2022-02-16,05:00:39,300
DANA/ADA,0.05,2.235337,"69,159.2","154,594.2","143,780.53",2022-02-16 05:00:39.532091,2022-02-16,05:00:39,300
