Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.755202,"26,263,613.82","19,834,341.39","1,062,055.73",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
LQ/ADA,0.3,109.982722,"156,053.42","17,163,180.24","886,849.85",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
WMT/ADA,0.3,0.883846,"15,322,638.47","13,542,864.67","843,106.10",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
MELD/ADA,0.3,0.130378,"12,820,539.03","1,671,518.32","504,000.57",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
PAVIA/ADA,0.3,0.095395,"12,719,203","1,213,357.43","464,076.34",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
XRAY/ADA,0.3,0.147927,"6,534,758","966,671.27","114,569.88",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
ADAX/ADA,0.3,0.349755,"2,491,733","871,496.55","63,473.97",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
AADA/ADA,0.3,2.022676,"420,073.14","849,672.06","375,448.23",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
VYFI/ADA,0.3,1.553456,"337,776.5","524,720.98","314,121.38",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
MILK/ADA,0.3,6.055138,"55,780","337,755.64","288,498.73",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
MINt/ADA,0.3,0.099326,"1,777,245.82","176,527.5","65,266.57",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
CLAP/ADA,0.3,0.027013,"6,427,541.11","173,633.39","51,777.07",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
CHRLZ/ADA,0.3,0,"6,835,126,744,319","154,464.71",538.30,2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
DANA/ADA,0.05,2.082296,"73,632.02","153,323.67","75,715.01",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
WMT/ADA,0.05,0.867273,"145,993","126,615.85","2,801.40",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
RAVE/ADA,1,0.004759,"23,148,451","110,186.4","8,689.48",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
SUNDAE/ADA,0.05,0.758378,"138,889.36","105,330.74","5,102.55",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
BISON/ADA,0.3,0,"93,482,769,276,942","99,842.57","10,376.94",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
ASHIB/ADA,1,0.000028,"3,472,488,843.82","98,745.58","7,874.24",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
FIRE/ADA,0.3,0.033027,"2,718,422","89,783","6,984.23",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
MIN/ADA,0.3,0.306685,"273,865.4","83,990.57","70,031.96",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
HOSKY/ADA,0.3,0,"1,169,415,234,000","59,133.56","41,664.88",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
FLICK/ADA,0.3,0.006464,"8,853,743","57,238.65","2,227.64",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
cNETA/ADA,0.3,0.093189,"519,077","48,372.64","7,287.59",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
CNFT/ADA,0.3,0.011762,"3,444,165","40,512.19","2,141.83",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
DRIP/ADA,1,0.002766,"12,756,335.46","35,296","11,936.50",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
REVU/ADA,0.3,0.119335,"287,607.87","34,321.72","21,992.70",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
unsi…en/ADA,1,49.444592,665,"32,880.65","6,852.11",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
BDOGE/ADA,1,0.005154,"5,757,663","29,679.82",519.35,2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
MONET/ADA,0.3,0.000851,"33,491,967.69","28,518.89",30.09,2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
MELD/ADA,1,0.129244,"219,936.9","28,425.66",214.17,2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
QUID/ADA,0.3,0.01657,"1,704,265","28,239.73","2,179.39",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
RAG/ADA,1,0.000729,"28,266,486","20,617.5",N/A,2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
XDIA…ND/ADA,1,26.244705,745,"19,552.3","1,657.51",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
MINt/ADA,0.05,0.104083,"183,460.82","19,095.19","2,449.24",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
MIN/ADA,0.05,0.305036,"59,977.33","18,295.25","1,510.13",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
SKULL/ADA,1,0.138836,"123,932","17,206.27","1,347.26",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
KIDZ/ADA,0.3,0.000643,"26,682,470","17,162.43","3,652.52",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
CDX/ADA,1,0.409603,"40,995","16,791.7","2,666.73",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
HOSKY/ADA,0.05,0,"353,198,564,484","16,764.43","4,380.92",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
CARGO/ADA,0.3,0.406854,"39,171.2","15,936.97","3,990.59",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
GOKEY/ADA,0.3,0.011221,"1,389,743","15,595.6","6,625.61",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
cMETA/ADA,0.3,0.032847,"474,709","15,592.92",478.54,2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
DANA/ADA,0.3,2.117409,"6,463.79","13,686.49","1,626.44",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
MEOW/ADA,0.3,0,"15,745,841,087","12,902.35","1,840.53",2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
WMT/ADA,1,0.849174,"13,355.9","11,341.5",558.53,2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
Card…rm/ADA,0.3,0.109,"97,894","10,670.52",N/A,2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
cbTHC/ADA,0.3,0.04938,"195,716.93","9,664.52",90.85,2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
FLANO/ADA,1,0.001187,"8,007,922","9,507.26",16.61,2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
LQ/ADA,0.05,108.504182,87.35,"9,478.81",215.22,2022-02-17 18:00:39.218241,2022-02-17,18:00:39,1080
