Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.700297,"25,290,090.58","17,710,582.72","1,652,125.52",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
LQ/ADA,0.3,93.391258,"145,540.11","13,592,174.69","466,689.90",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
WMT/ADA,0.3,0.809041,"12,584,555.52","10,181,423.29","576,665.51",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
MELD/ADA,0.3,0.126082,"10,362,879.94","1,306,577.97","653,691.13",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
PAVIA/ADA,0.3,0.101062,"10,635,316","1,074,835.39","150,875.70",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
XRAY/ADA,0.3,0.165363,"6,408,976","1,059,807.87","56,721.51",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
ADAX/ADA,0.3,0.305523,"2,648,448","809,162.22","115,450.10",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
AADA/ADA,0.3,1.813104,"399,922.43","725,101.06","76,099.52",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
VYFI/ADA,0.3,1.473304,"354,319.05","522,019.94","129,913.26",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
MILK/ADA,0.3,6.203616,"51,651","320,422.97","103,568.36",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
MINt/ADA,0.3,0.126567,"1,624,550.96","205,616.03","41,279.08",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
CLAP/ADA,0.3,0.034807,"5,592,076.7","194,648.23","16,960.93",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
CHRLZ/ADA,0.3,0,"6,821,257,790,071","155,286.81","3,222.17",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
DANA/ADA,0.05,2.111308,"68,457.15","144,534.15","23,238.67",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
WMT/ADA,0.05,0.812849,"170,912.66","138,926.23","1,900.95",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
RAVE/ADA,1,0.005498,"21,091,665","115,964.63","3,483.42",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
ASHIB/ADA,1,0.000034,"3,168,153,643.97","107,920.42","4,669.71",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
BISON/ADA,0.3,0,"98,909,565,965,214","96,047.9","2,982.93",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
FIRE/ADA,0.3,0.033826,"2,671,337","90,361.26","17,790.47",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
HOSKY/ADA,0.3,0,"920,555,309,608","72,632.36","47,926.45",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
MIN/ADA,0.3,0.318638,"202,642.47","64,569.67","122,623.51",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
FLICK/ADA,0.3,0.006114,"9,040,936","55,282.5","11,530.84",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
cNETA/ADA,0.3,0.095967,"498,600","47,849.36","26,270.40",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
MELD/ADA,1,0.12941,"342,704.76","44,349.72","2,807.61",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
CNFT/ADA,0.3,0.012813,"3,396,288","43,518.82","5,464.53",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
REVU/ADA,0.3,0.10925,"307,796.26","33,626.89","8,707.90",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
unsi…en/ADA,1,46.551529,675,"31,422.28","8,756.43",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
BDOGE/ADA,1,0.005315,"5,568,916","29,599.29","2,664.73",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
MONET/ADA,0.3,0.000843,"33,640,689.82","28,391.68",258.87,2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
DRIP/ADA,1,0.002705,"10,281,195.8","27,813.84","14,680.61",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
QUID/ADA,0.3,0.013765,"1,854,806","25,532.05","1,829.58",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
SKULL/ADA,1,0.151474,"158,566","24,018.67","2,036.11",2022-02-14 10:00:41.332887,2022-02-14,10:00:41,600
