Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.73996,"25,526,352.09","18,888,501.26","815,774.77",2022-02-15 10:45:40.140952,2022-02-15,10:45:40,645
LQ/ADA,0.3,107.767511,"149,587.17","16,120,637.67","1,420,741.70",2022-02-15 10:45:40.140952,2022-02-15,10:45:40,645
WMT/ADA,0.3,0.801901,"13,633,548.43","10,932,757.77","1,321,456.74",2022-02-15 10:45:40.140952,2022-02-15,10:45:40,645
MELD/ADA,0.3,0.134646,"10,545,030.03","1,419,850.16","422,416.79",2022-02-15 10:45:40.140952,2022-02-15,10:45:40,645
PAVIA/ADA,0.3,0.107903,"10,624,438","1,146,412.03","213,119.65",2022-02-15 10:45:40.140952,2022-02-15,10:45:40,645
XRAY/ADA,0.3,0.162684,"6,550,411","1,065,653.29","34,659.64",2022-02-15 10:45:40.140952,2022-02-15,10:45:40,645
ADAX/ADA,0.3,0.340547,"2,513,309","855,902.29","101,770.40",2022-02-15 10:45:40.140952,2022-02-15,10:45:40,645
AADA/ADA,0.3,2.056685,"377,152.5","775,684.09","133,536.35",2022-02-15 10:45:40.140952,2022-02-15,10:45:40,645
VYFI/ADA,0.3,1.614057,"330,269.3","533,073.75","77,342.68",2022-02-15 10:45:40.140952,2022-02-15,10:45:40,645
MILK/ADA,0.3,6.499573,"50,812","330,256.3","170,734.41",2022-02-15 10:45:40.140952,2022-02-15,10:45:40,645
MINt/ADA,0.3,0.112472,"1,750,587.45","196,892.72","75,601.70",2022-02-15 10:45:40.140952,2022-02-15,10:45:40,645
CLAP/ADA,0.3,0.034537,"5,658,607.78","195,434.6","22,285.38",2022-02-15 10:45:40.140952,2022-02-15,10:45:40,645
DANA/ADA,0.05,2.291467,"68,081.71","156,007.04","87,506.75",2022-02-15 10:45:40.140952,2022-02-15,10:45:40,645
CHRLZ/ADA,0.3,0,"6,825,138,696,516","154,687.98","1,344.23",2022-02-15 10:45:40.140952,2022-02-15,10:45:40,645
WMT/ADA,0.05,0.812871,"174,805.2","142,094.18","2,799.33",2022-02-15 10:45:40.140952,2022-02-15,10:45:40,645
RAVE/ADA,1,0.005408,"21,439,659","115,949.87","7,781.99",2022-02-15 10:45:40.140952,2022-02-15,10:45:40,645
ASHIB/ADA,1,0.000034,"3,166,604,512.96","110,769.37","2,040.74",2022-02-15 10:45:40.140952,2022-02-15,10:45:40,645
BISON/ADA,0.3,0,"97,208,243,667,356","97,724.73","1,948.29",2022-02-15 10:45:40.140952,2022-02-15,10:45:40,645
FIRE/ADA,0.3,0.033839,"2,671,135","90,389.42","7,053.79",2022-02-15 10:45:40.140952,2022-02-15,10:45:40,645
