Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.755261,"26,261,605.14","19,834,370.27","1,049,360.44",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
LQ/ADA,0.3,109.973273,"156,017","17,157,700.36","948,032.28",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
WMT/ADA,0.3,0.882747,"15,331,214.02","13,533,592.71","831,918.61",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
MELD/ADA,0.3,0.130938,"12,790,573.86","1,674,775.66","521,138.78",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
PAVIA/ADA,0.3,0.095578,"12,706,508","1,214,472.87","467,103.51",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
XRAY/ADA,0.3,0.146507,"6,566,297","962,012.5","110,188.01",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
ADAX/ADA,0.3,0.34921,"2,493,672","870,816.55","64,612.17",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
AADA/ADA,0.3,2.023796,"419,441.04","848,863.36","384,426.96",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
VYFI/ADA,0.3,1.61334,"331,437.07","534,720.92","304,180.27",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
MILK/ADA,0.3,5.747777,"57,248","329,048.75","281,172.35",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
MINt/ADA,0.3,0.100372,"1,767,940.85","177,453.39","64,200.47",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
CLAP/ADA,0.3,0.02703,"6,425,533.82","173,687.47","51,723.00",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
DANA/ADA,0.05,2.130461,"72,794.7","155,086.29","73,742.98",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
CHRLZ/ADA,0.3,0,"6,834,032,618,095","154,489.37",513.65,2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
WMT/ADA,0.05,0.867273,"145,993","126,615.85","2,801.40",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
SUNDAE/ADA,0.05,0.758378,"155,361.46","117,822.82","5,102.55",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
RAVE/ADA,1,0.004749,"23,173,450","110,066.33","8,568.21",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
BISON/ADA,0.3,0,"93,492,105,139,678","99,832.57","10,366.91",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
ASHIB/ADA,1,0.000028,"3,480,339,963.39","98,520.58","7,646.99",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
FIRE/ADA,0.3,0.033027,"2,718,422","89,783","6,984.23",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
MIN/ADA,0.3,0.309472,"272,626.96","84,370.6","69,529.89",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
FLICK/ADA,0.3,0.006466,"8,852,743","57,245.09","2,221.19",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
HOSKY/ADA,0.3,0,"1,235,120,477,852","55,580.56","38,210.68",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
cNETA/ADA,0.3,0.093189,"519,077","48,372.64","7,287.59",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
CNFT/ADA,0.3,0.011762,"3,444,165","40,512.19","2,141.83",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
DRIP/ADA,1,0.002769,"12,750,135.46","35,312.99","11,902.52",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
REVU/ADA,0.3,0.119418,"287,507.87","34,333.63","21,980.80",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
unsi…en/ADA,1,49.444592,665,"32,880.65","6,852.11",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
BDOGE/ADA,1,0.005337,"5,657,663","30,199.17",N/A,2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
MONET/ADA,0.3,0.000851,"33,491,967.69","28,518.89",30.09,2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
MELD/ADA,1,0.129244,"219,936.9","28,425.66",214.17,2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
QUID/ADA,0.3,0.01657,"1,704,265","28,239.73","2,179.39",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
RAG/ADA,1,0.000729,"28,266,486","20,617.5",N/A,2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
XDIA…ND/ADA,1,26.244705,745,"19,552.3","1,657.51",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
MINt/ADA,0.05,0.104083,"183,460.82","19,095.19","2,449.24",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
MIN/ADA,0.05,0.305036,"59,977.33","18,295.25","1,510.13",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
SKULL/ADA,1,0.138836,"123,932","17,206.27","1,347.26",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
KIDZ/ADA,0.3,0.000643,"26,682,470","17,162.43","3,652.52",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
CDX/ADA,1,0.419855,"40,484","16,997.43","1,857.00",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
HOSKY/ADA,0.05,0,"353,198,564,463","16,764.43","4,380.92",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
CARGO/ADA,0.3,0.40558,"39,232.56","15,911.97","3,965.51",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
cMETA/ADA,0.3,0.032847,"474,709","15,592.92",478.54,2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
GOKEY/ADA,0.3,0.011221,"1,378,804","15,472.84","6,625.61",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
DANA/ADA,0.3,2.117409,"6,463.79","13,686.49","1,626.44",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
MEOW/ADA,0.3,0,"15,745,841,087","12,902.35","1,840.53",2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
WMT/ADA,1,0.849174,"13,355.9","11,341.5",558.53,2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
Card…rm/ADA,0.3,0.109,"97,894","10,670.52",N/A,2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
cbTHC/ADA,0.3,0.04938,"195,716.93","9,664.52",90.85,2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
FLANO/ADA,1,0.001187,"8,007,922","9,507.26",16.61,2022-02-17 17:15:39.665598,2022-02-17,17:15:39,1035
