Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.76068,"25,843,203.01","19,658,427.33","511,347.41",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
LQ/ADA,0.3,109.503349,"154,709.6","16,941,220.09","822,728.02",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
WMT/ADA,0.3,0.876241,"14,944,256.08","13,094,770.7","1,042,472.10",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
MELD/ADA,0.3,0.124682,"12,245,488.6","1,526,792.72","409,188.98",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
PAVIA/ADA,0.3,0.086783,"12,238,050","1,062,065.25","351,747.35",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
XRAY/ADA,0.3,0.149637,"6,486,053","970,557.64","85,683.51",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
ADAX/ADA,0.3,0.36056,"2,455,588","885,388.05","47,368.71",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
AADA/ADA,0.3,1.947765,"425,004.88","827,809.93","586,856.25",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
VYFI/ADA,0.3,0.974628,"426,150.56","415,338.4","185,376.57",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
MILK/ADA,0.3,6.399223,"52,613","336,682.34","112,367.84",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
CLAP/ADA,0.3,0.033258,"5,794,018.75","192,703.15","10,806.06",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
MINt/ADA,0.3,0.105575,"1,712,580.72","180,807.41","57,721.32",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
DANA/ADA,0.05,2.238435,"70,934.77","158,782.93","82,817.56",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
CHRLZ/ADA,0.3,0,"6,821,336,170,991","154,776.05",357.71,2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
SUNDAE/ADA,0.05,0.69329,"182,297.36","126,385.12",354.08,2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
WMT/ADA,0.05,0.867273,"138,707.56","120,297.38","2,801.40",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
RAVE/ADA,1,0.004991,"22,555,949","112,585.76","4,522.20",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
ASHIB/ADA,1,0.00003,"3,494,180,474.77","105,649.77","4,188.89",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
BISON/ADA,0.3,0,"98,312,384,099,464","94,909.1","2,925.40",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
FIRE/ADA,0.3,0.033516,"2,698,392","90,440.23","4,862.08",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
MIN/ADA,0.3,0.300391,"277,825.08","83,456.19","103,431.71",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
HOSKY/ADA,0.3,0,"1,076,153,340,424","63,396.83","26,218.46",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
FLICK/ADA,0.3,0.006334,"8,933,861","56,593.37","4,213.89",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
cNETA/ADA,0.3,0.090878,"527,432","47,932.48","5,012.34",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
CNFT/ADA,0.3,0.011913,"3,422,214","40,770.54","5,998.42",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
DRIP/ADA,1,0.002778,"12,636,077.8","35,110.76","8,741.22",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
REVU/ADA,0.3,0.106305,"302,292.84","32,135.26","13,211.15",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
unsi…en/ADA,1,42.240544,718,"30,328.71","4,354.00",2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
BDOGE/ADA,1,0.005337,"5,657,663","30,199.17",264.78,2022-02-17 07:00:38.970501,2022-02-17,07:00:38,420
