Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.667748,"21,338,552.85","14,248,796.92","1,559,830.19",2022-02-13 01:36:43.105146,2022-02-13,01:36:43,96
LQ/ADA,0.3,85.575152,"144,224.77","12,342,057.3","640,059.81",2022-02-13 01:36:43.105146,2022-02-13,01:36:43,96
WMT/ADA,0.3,0.784364,"12,058,229.92","9,458,052.2","891,482.63",2022-02-13 01:36:43.105146,2022-02-13,01:36:43,96
MELD/ADA,0.3,0.134207,"9,693,501.81","1,300,938.78","607,167.76",2022-02-13 01:36:43.105146,2022-02-13,01:36:43,96
PAVIA/ADA,0.3,0.104804,"11,725,074","1,228,846.27","131,911.53",2022-02-13 01:36:43.105146,2022-02-13,01:36:43,96
XRAY/ADA,0.3,0.170899,"6,298,897","1,076,480.1","53,171.85",2022-02-13 01:36:43.105146,2022-02-13,01:36:43,96
ADAX/ADA,0.3,0.311919,"2,600,872","811,263.3","76,945.30",2022-02-13 01:36:43.105146,2022-02-13,01:36:43,96
AADA/ADA,0.3,1.861423,"393,711.9","732,864.58","58,096.47",2022-02-13 01:36:43.105146,2022-02-13,01:36:43,96
VYFI/ADA,0.3,1.76453,"319,860.79","564,404.15","122,648.02",2022-02-13 01:36:43.105146,2022-02-13,01:36:43,96
MILK/ADA,0.3,6.797445,"52,273","355,322.87","215,187.71",2022-02-13 01:36:43.105146,2022-02-13,01:36:43,96
MINt/ADA,0.3,0.131414,"1,599,320.47","210,173.67","112,341.51",2022-02-13 01:36:43.105146,2022-02-13,01:36:43,96
CLAP/ADA,0.3,0.035619,"5,526,578.91","196,855.61","19,742.49",2022-02-13 01:36:43.105146,2022-02-13,01:36:43,96
CHRLZ/ADA,0.3,0,"6,338,579,693,406","167,107.98","1,701.07",2022-02-13 01:36:43.105146,2022-02-13,01:36:43,96
