Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.744327,"25,685,283.21","19,118,266.03","735,687.40",2022-02-16 04:30:39.879875,2022-02-16,04:30:39,270
LQ/ADA,0.3,104.827542,"153,571.95","16,098,571.05","916,651.69",2022-02-16 04:30:39.879875,2022-02-16,04:30:39,270
WMT/ADA,0.3,0.823795,"14,359,980.04","11,829,684.52","618,171.66",2022-02-16 04:30:39.879875,2022-02-16,04:30:39,270
MELD/ADA,0.3,0.13604,"11,021,751.86","1,499,404.79","406,979.95",2022-02-16 04:30:39.879875,2022-02-16,04:30:39,270
XRAY/ADA,0.3,0.164532,"6,564,812","1,080,127.58","27,003.45",2022-02-16 04:30:39.879875,2022-02-16,04:30:39,270
PAVIA/ADA,0.3,0.088947,"11,998,061","1,067,196.67","784,704.66",2022-02-16 04:30:39.879875,2022-02-16,04:30:39,270
ADAX/ADA,0.3,0.352974,"2,469,933","871,824.02","60,777.06",2022-02-16 04:30:39.879875,2022-02-16,04:30:39,270
AADA/ADA,0.3,2.009423,"384,132.54","771,884.97","131,411.17",2022-02-16 04:30:39.879875,2022-02-16,04:30:39,270
VYFI/ADA,0.3,1.645877,"327,427.34","538,905.37","56,284.79",2022-02-16 04:30:39.879875,2022-02-16,04:30:39,270
MILK/ADA,0.3,6.462711,"51,844","335,052.83","133,731.41",2022-02-16 04:30:39.879875,2022-02-16,04:30:39,270
MINt/ADA,0.3,0.112391,"1,758,487.16","197,638.41","42,044.62",2022-02-16 04:30:39.879875,2022-02-16,04:30:39,270
CLAP/ADA,0.3,0.033918,"5,719,667.64","194,003.23","6,836.85",2022-02-16 04:30:39.879875,2022-02-16,04:30:39,270
DANA/ADA,0.05,2.244687,"69,014.72","154,916.5","142,382.62",2022-02-16 04:30:39.879875,2022-02-16,04:30:39,270
CHRLZ/ADA,0.3,0,"6,833,883,678,251","154,490.8",594.40,2022-02-16 04:30:39.879875,2022-02-16,04:30:39,270
