Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.722792,"25,676,805.34","18,558,999.39","1,632,643.87",2022-02-15 02:30:39.584539,2022-02-15,02:30:39,150
LQ/ADA,0.3,101.698103,"148,306.52","15,082,492.34","1,312,964.92",2022-02-15 02:30:39.584539,2022-02-15,02:30:39,150
WMT/ADA,0.3,0.817016,"13,560,908","11,079,488.66","1,095,293.41",2022-02-15 02:30:39.584539,2022-02-15,02:30:39,150
MELD/ADA,0.3,0.138318,"9,825,349.69","1,359,024.96","400,894.12",2022-02-15 02:30:39.584539,2022-02-15,02:30:39,150
PAVIA/ADA,0.3,0.106065,"10,701,929","1,135,103.75","212,670.28",2022-02-15 02:30:39.584539,2022-02-15,02:30:39,150
XRAY/ADA,0.3,0.16249,"6,554,364","1,065,020.65","45,178.89",2022-02-15 02:30:39.584539,2022-02-15,02:30:39,150
ADAX/ADA,0.3,0.326824,"2,564,026","837,986.07","123,234.99",2022-02-15 02:30:39.584539,2022-02-15,02:30:39,150
AADA/ADA,0.3,2.030383,"379,238.6","769,999.89","130,685.86",2022-02-15 02:30:39.584539,2022-02-15,02:30:39,150
VYFI/ADA,0.3,1.635359,"328,089.35","536,544.17","126,762.30",2022-02-15 02:30:39.584539,2022-02-15,02:30:39,150
MILK/ADA,0.3,6.73882,"49,512","333,652.5","191,165.47",2022-02-15 02:30:39.584539,2022-02-15,02:30:39,150
CLAP/ADA,0.3,0.033474,"5,732,929.48","191,906.41","20,652.58",2022-02-15 02:30:39.584539,2022-02-15,02:30:39,150
MINt/ADA,0.3,0.104005,"1,787,514.87","185,910.93","65,078.07",2022-02-15 02:30:39.584539,2022-02-15,02:30:39,150
CHRLZ/ADA,0.3,0,"6,833,412,810,774","155,013.22","1,317.95",2022-02-15 02:30:39.584539,2022-02-15,02:30:39,150
DANA/ADA,0.05,2.099613,"68,615.18","144,065.38","59,003.61",2022-02-15 02:30:39.584539,2022-02-15,02:30:39,150
WMT/ADA,0.05,0.812871,"173,387.48","140,941.76","2,799.33",2022-02-15 02:30:39.584539,2022-02-15,02:30:39,150
RAVE/ADA,1,0.00555,"21,158,946","117,439.46","5,646.46",2022-02-15 02:30:39.584539,2022-02-15,02:30:39,150
