Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.740029,"25,683,546.95","19,006,593.96","641,677.84",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
LQ/ADA,0.3,105.300445,"152,564.4","16,065,099.58","1,257,824.45",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
WMT/ADA,0.3,0.813266,"14,318,889.4","11,645,067.07","1,082,675.63",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
MELD/ADA,0.3,0.133945,"11,078,037.09","1,483,849.06","505,035.27",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
XRAY/ADA,0.3,0.164264,"6,561,519","1,077,821.66","27,845.06",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
PAVIA/ADA,0.3,0.073336,"12,649,209","927,654.71","613,492.32",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
ADAX/ADA,0.3,0.352297,"2,470,277","870,271.6","63,368.41",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
AADA/ADA,0.3,2.0013,"384,316.36","769,132.41","140,189.24",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
VYFI/ADA,0.3,1.668908,"325,151.49","542,648.22","47,933.52",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
MILK/ADA,0.3,6.720346,"49,679","333,860.11","128,094.77",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
CLAP/ADA,0.3,0.033909,"5,720,424.38","193,977.49","11,377.53",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
MINt/ADA,0.3,0.107134,"1,800,843.89","192,932.46","75,456.59",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
CHRLZ/ADA,0.3,0,"6,833,883,678,251","154,490.8","1,104.68",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
DANA/ADA,0.05,2.166187,"70,410.9","152,523.22","99,059.27",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
WMT/ADA,0.05,0.812871,"176,399.35","143,390.03","1,398.63",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
RAVE/ADA,1,0.005494,"21,302,870","117,059.17","7,419.37",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
ASHIB/ADA,1,0.000033,"3,287,507,101.83","110,392.13","3,290.03",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
BISON/ADA,0.3,0,"96,844,267,657,987","96,377.89","2,741.08",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
FIRE/ADA,0.3,0.033142,"2,704,384","89,629.45","10,476.94",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
MIN/ADA,0.3,0.337388,"221,831.2","74,843.19","78,300.19",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
SUNDAE/ADA,0.05,0.688636,"100,168.35","68,979.59","1,486.74",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
HOSKY/ADA,0.3,0,"979,147,316,373","68,893.98","47,273.75",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
FLICK/ADA,0.3,0.006193,"9,014,359","55,832.25","3,170.70",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
SUNDAE/ADA,1,0.708963,"77,920.3","55,242.66","2,822.29",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
cNETA/ADA,0.3,0.088067,"533,226","46,959.88","10,207.85",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
MELD/ADA,1,0.131209,"302,268.63","39,660.57","2,517.04",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
CNFT/ADA,0.3,0.009952,"3,742,639","37,249.57","17,839.31",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
REVU/ADA,0.3,0.10873,"308,356.52","33,527.86","4,440.00",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
DRIP/ADA,1,0.00257,"12,240,734.95","31,470.04","15,773.95",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
BDOGE/ADA,1,0.005446,"5,763,067","31,388.24","1,351.73",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
QUID/ADA,0.3,0.018777,"1,598,348","30,012.48","8,257.99",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
unsi…en/ADA,1,39.712248,740,"29,387.06","4,184.73",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
MONET/ADA,0.3,0.000849,"33,523,372.24","28,492.08",N/A,2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
HOSKY/ADA,0.05,0,"273,609,790,556","21,269.14","2,668.90",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
RAG/ADA,1,0.00073,"28,254,709","20,626.01",N/A,2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
MINt/ADA,0.05,0.111367,"182,755.14","20,353.06",N/A,2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
XDIA…ND/ADA,1,28.073427,717,"20,128.64",648.80,2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
CARGO/ADA,0.3,0.73576,"27,291.29","20,079.85","10,578.12",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
GOKEY/ADA,0.3,0.016861,"1,124,205","18,955.52",160.48,2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
MIN/ADA,0.05,0.314679,"58,841.07","18,516.07",N/A,2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
SKULL/ADA,1,0.150279,"116,220","17,465.47","2,051.84",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
CDX/ADA,1,0.436189,"39,685","17,310.18","1,813.69",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
cMETA/ADA,0.3,0.032596,"476,503","15,532.1","2,830.93",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
KIDZ/ADA,0.3,0.00045,"32,333,084","14,550.67","12,884.16",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
DANA/ADA,0.3,2.188129,"6,587.41","14,414.11",N/A,2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
MEOW/ADA,0.3,0,"15,886,200,221","12,781.39","3,941.98",2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
Card…rm/ADA,0.3,0.109,"97,894","10,670.52",58.24,2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
WMT/ADA,1,0.768512,"13,807.44","10,611.19",N/A,2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
cbTHC/ADA,0.3,0.046783,"201,384.98","9,421.55",N/A,2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
FLANO/ADA,1,0.001152,"8,116,297","9,353.26",117.27,2022-02-15 23:30:39.764685,2022-02-15,23:30:39,1410
