Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.744327,"25,685,283.21","19,118,266.03","665,964.99",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
LQ/ADA,0.3,104.475939,"154,073.36","16,096,960.04","951,572.25",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
WMT/ADA,0.3,0.827739,"14,646,432.03","12,123,427.76","1,037,539.86",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
MELD/ADA,0.3,0.13162,"11,409,327.63","1,501,701.56","561,207.47",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
XRAY/ADA,0.3,0.161132,"6,399,890","1,031,228.88","35,907.36",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
PAVIA/ADA,0.3,0.079922,"12,697,121","1,014,784.58","935,786.40",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
ADAX/ADA,0.3,0.352604,"2,474,249","872,431.86","53,836.77",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
AADA/ADA,0.3,1.448384,"454,040.86","657,625.89","301,257.75",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
VYFI/ADA,0.3,1.627615,"329,314.58","535,997.56","64,578.61",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
MILK/ADA,0.3,6.453564,"51,658","333,378.25","149,620.25",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
MINt/ADA,0.3,0.11018,"1,777,167.03","195,809.27","46,892.26",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
CLAP/ADA,0.3,0.034232,"5,694,547.75","194,938.76","11,400.84",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
DANA/ADA,0.05,2.229384,"70,753.31","157,736.32","135,997.50",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
CHRLZ/ADA,0.3,0,"6,833,001,748,409","154,510.8",275.33,2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
WMT/ADA,0.05,0.828986,"173,145.46","143,535.22","1,400.70",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
RAVE/ADA,1,0.004949,"22,611,269","111,909.63","13,013.62",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
ASHIB/ADA,1,0.000031,"3,404,753,416.74","106,660.19","7,770.12",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
SUNDAE/ADA,0.05,0.688636,"143,660.52","98,929.88","1,486.74",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
BISON/ADA,0.3,0,"96,942,761,949,813","96,280.45","1,719.05",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
FIRE/ADA,0.3,0.031948,"2,760,518","88,193.56","13,221.97",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
MIN/ADA,0.3,0.31305,"229,086.07","71,715.56","108,825.69",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
HOSKY/ADA,0.3,0,"1,065,355,453,455","63,543.7","50,179.19",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
FLICK/ADA,0.3,0.005958,"9,191,898","54,765.4","6,319.67",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
cNETA/ADA,0.3,0.089436,"530,318","47,429.53","9,272.56",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
CNFT/ADA,0.3,0.012258,"3,373,427","41,352.55","24,881.64",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
MELD/ADA,1,0.131209,"302,268.63","39,660.57","1,052.54",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
REVU/ADA,0.3,0.11422,"300,871.35","34,365.7","4,809.36",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
DRIP/ADA,1,0.002601,"12,586,294.94","32,744.15","10,738.89",2022-02-16 08:45:41.584777,2022-02-16,08:45:41,525
