Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.741052,"25,521,576.5","18,912,836.6","768,077.79",2022-02-15 12:30:41.390343,2022-02-15,12:30:41,750
LQ/ADA,0.3,108.01397,"149,717.84","16,171,619.29","1,370,582.93",2022-02-15 12:30:41.390343,2022-02-15,12:30:41,750
WMT/ADA,0.3,0.799224,"13,733,477.31","10,976,129.44","1,351,149.20",2022-02-15 12:30:41.390343,2022-02-15,12:30:41,750
MELD/ADA,0.3,0.133003,"10,625,141.02","1,413,184.71","430,168.83",2022-02-15 12:30:41.390343,2022-02-15,12:30:41,750
PAVIA/ADA,0.3,0.107661,"10,678,590","1,149,673.32","211,285.57",2022-02-15 12:30:41.390343,2022-02-15,12:30:41,750
XRAY/ADA,0.3,0.162921,"6,550,981","1,067,297.81","36,186.84",2022-02-15 12:30:41.390343,2022-02-15,12:30:41,750
ADAX/ADA,0.3,0.340002,"2,515,171","855,164.32","85,451.80",2022-02-15 12:30:41.390343,2022-02-15,12:30:41,750
AADA/ADA,0.3,2.024524,"379,960.07","769,238.51","135,783.92",2022-02-15 12:30:41.390343,2022-02-15,12:30:41,750
VYFI/ADA,0.3,1.625033,"329,154.5","534,887.19","72,526.97",2022-02-15 12:30:41.390343,2022-02-15,12:30:41,750
MILK/ADA,0.3,6.464848,"50,949","329,377.54","132,760.14",2022-02-15 12:30:41.390343,2022-02-15,12:30:41,750
MINt/ADA,0.3,0.111413,"1,758,938.66","195,969.51","77,590.12",2022-02-15 12:30:41.390343,2022-02-15,12:30:41,750
CLAP/ADA,0.3,0.034715,"5,644,092.56","195,938.72","13,899.52",2022-02-15 12:30:41.390343,2022-02-15,12:30:41,750
CHRLZ/ADA,0.3,0,"6,825,138,696,516","154,687.98","1,344.23",2022-02-15 12:30:41.390343,2022-02-15,12:30:41,750
DANA/ADA,0.05,2.169792,"69,965.36","151,810.3","87,950.13",2022-02-15 12:30:41.390343,2022-02-15,12:30:41,750
WMT/ADA,0.05,0.812871,"174,804.14","142,093.32","2,799.33",2022-02-15 12:30:41.390343,2022-02-15,12:30:41,750
RAVE/ADA,1,0.005383,"21,519,151","115,846.25","7,950.11",2022-02-15 12:30:41.390343,2022-02-15,12:30:41,750
ASHIB/ADA,1,0.000035,"3,165,547,915.44","110,806.72","2,014.47",2022-02-15 12:30:41.390343,2022-02-15,12:30:41,750
BISON/ADA,0.3,0,"97,288,873,970,690","97,644.1","1,997.76",2022-02-15 12:30:41.390343,2022-02-15,12:30:41,750
