Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.761175,"26,171,643.32","19,921,201.93","1,175,420.97",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
LQ/ADA,0.3,111.444489,"156,251.05","17,413,319.47","822,948.06",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
WMT/ADA,0.3,0.875561,"15,427,265.87","13,507,518","893,024.64",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
MELD/ADA,0.3,0.130387,"12,849,507.42","1,675,417.99","459,892.35",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
PAVIA/ADA,0.3,0.098554,"12,775,958","1,259,126.55","487,742.22",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
XRAY/ADA,0.3,0.141377,"6,681,146","944,562.87","155,172.30",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
ADAX/ADA,0.3,0.350127,"2,491,038","872,179.96","61,136.97",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
AADA/ADA,0.3,2.060944,"416,289.69","857,950.08","337,109.77",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
VYFI/ADA,0.3,1.541937,"339,444.76","523,402.72","318,294.38",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
MILK/ADA,0.3,5.681462,"57,628","327,411.3","311,298.41",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
MINt/ADA,0.3,0.105598,"1,723,823.72","182,032.65",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
CLAP/ADA,0.3,0.028458,"6,273,116.4","178,523.39","64,463.50",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
CHRLZ/ADA,0.3,0,"6,834,685,596,227","154,474.71",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
DANA/ADA,0.05,2.09277,"73,418.01","153,647.03","62,848.90",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
WMT/ADA,0.05,0.867273,"145,903.48","126,538.21","1,400.70",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
RAVE/ADA,1,0.004889,"22,881,030","111,883.62","8,797.07",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
SUNDAE/ADA,0.05,0.752817,"141,265.88","106,347.44","5,489.17",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
BISON/ADA,0.3,0,"93,481,428,537,381","99,844.03","10,038.68",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
ASHIB/ADA,1,0.000028,"3,470,753,000.19","98,795.69",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
FIRE/ADA,0.3,0.032546,"2,738,560","89,131.27","7,077.44",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
MIN/ADA,0.3,0.3015,"273,648.96","82,505.38","58,469.54",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
HOSKY/ADA,0.3,0,"1,211,245,932,836","57,830.15","47,352.15",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
FLICK/ADA,0.3,0.00639,"8,906,594","56,916.03","3,621.25",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
cNETA/ADA,0.3,0.089283,"528,303","47,168.68","5,746.77",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
CNFT/ADA,0.3,0.011762,"3,444,165","40,512.19",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
DRIP/ADA,1,0.002825,"12,661,487.95","35,772.08","11,176.91",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
REVU/ADA,0.3,0.116284,"291,362","33,880.93","21,660.59",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
unsi…en/ADA,1,46.081757,689,"31,750.33",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
BDOGE/ADA,1,0.005154,"5,757,663","29,679.82",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
MONET/ADA,0.3,0.000851,"33,491,967.69","28,518.89",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
MELD/ADA,1,0.129244,"219,936.9","28,425.66",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
QUID/ADA,0.3,0.016647,"1,700,306","28,305.72",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
CARGO/ADA,0.3,0.422469,"50,043.22","21,141.71","4,206.72",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
RAG/ADA,1,0.000745,"27,966,106","20,858.79",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
XDIA…ND/ADA,1,26.600465,741,"19,710.94",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
MINt/ADA,0.05,0.100723,"186,496.52","18,784.52",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
MIN/ADA,0.05,0.305036,"59,977.33","18,295.25",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
SKULL/ADA,1,0.141119,"122,931","17,347.93",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
KIDZ/ADA,0.3,0.000651,"26,515,693","17,270.71","3,761.12",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
CDX/ADA,1,0.422238,"40,384","17,051.66","3,036.14",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
HOSKY/ADA,0.05,0,"353,385,932,767","16,756.3","5,971.45",2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
GOKEY/ADA,0.3,0.011221,"1,389,743","15,595.6",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
cMETA/ADA,0.3,0.032847,"474,709","15,592.92",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
DANA/ADA,0.3,2.117409,"6,463.79","13,686.49",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
MEOW/ADA,0.3,0,"15,845,841,087","12,821.17",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
WMT/ADA,1,0.849174,"13,355.9","11,341.5",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
Card…rm/ADA,0.3,0.109,"97,894","10,670.52",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
cbTHC/ADA,0.3,0.04938,"195,716.93","9,664.52",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
LQ/ADA,0.05,108.504182,87.74,"9,520.95",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
FLANO/ADA,1,0.001187,"8,007,922","9,507.26",N/A,2022-02-17 22:00:39.863509,2022-02-17,22:00:39,1320
