Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.758743,"26,236,688.27","19,906,923.32","1,347,107.20",2022-02-18 01:45:41.896573,2022-02-18,01:45:41,105
LQ/ADA,0.3,111.610408,"156,664.83","17,485,426.59","622,453.30",2022-02-18 01:45:41.896573,2022-02-18,01:45:41,105
WMT/ADA,0.3,0.878451,"15,455,691.3","13,577,073.62","941,822.81",2022-02-18 01:45:41.896573,2022-02-18,01:45:41,105
MELD/ADA,0.3,0.12867,"12,937,650.8","1,664,698.5","477,805.72",2022-02-18 01:45:41.896573,2022-02-18,01:45:41,105
PAVIA/ADA,0.3,0.097064,"12,845,696","1,246,863.49","478,661.90",2022-02-18 01:45:41.896573,2022-02-18,01:45:41,105
XRAY/ADA,0.3,0.144241,"6,615,566","954,238.44","125,459.68",2022-02-18 01:45:41.896573,2022-02-18,01:45:41,105
ADAX/ADA,0.3,0.350579,"2,489,439","872,745.07","57,763.01",2022-02-18 01:45:41.896573,2022-02-18,01:45:41,105
AADA/ADA,0.3,2.103835,"412,038.77","866,861.96","326,891.29",2022-02-18 01:45:41.896573,2022-02-18,01:45:41,105
VYFI/ADA,0.3,1.620532,"331,131.64","536,609.62","331,708.88",2022-02-18 01:45:41.896573,2022-02-18,01:45:41,105
MILK/ADA,0.3,5.733335,"57,983","332,435.96","334,029.78",2022-02-18 01:45:41.896573,2022-02-18,01:45:41,105
MINt/ADA,0.3,0.102205,"1,746,480.92","178,499.93","70,931.53",2022-02-18 01:45:41.896573,2022-02-18,01:45:41,105
CLAP/ADA,0.3,0.028016,"6,323,711.95","177,170.13","67,510.91",2022-02-18 01:45:41.896573,2022-02-18,01:45:41,105
CHRLZ/ADA,0.3,0,"6,834,685,596,227","154,474.71",N/A,2022-02-18 01:45:41.896573,2022-02-18,01:45:41,105
DANA/ADA,0.05,2.021988,"74,700.54","151,043.66","62,963.03",2022-02-18 01:45:41.896573,2022-02-18,01:45:41,105
