Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.725624,"25,319,513.2","18,372,449.56","1,889,106.64",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
LQ/ADA,0.3,101.406135,"147,731.18","14,980,849.07","1,298,460.36",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
WMT/ADA,0.3,0.827974,"12,724,022.5","10,535,160.8","599,909.71",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
MELD/ADA,0.3,0.126228,"10,234,822.35","1,291,926.76","463,119.27",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
PAVIA/ADA,0.3,0.100588,"10,797,107","1,086,060.08","176,731.88",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
XRAY/ADA,0.3,0.161706,"6,511,171","1,052,899.61","49,294.41",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
ADAX/ADA,0.3,0.317455,"2,599,195","825,129.68","120,180.68",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
AADA/ADA,0.3,1.818853,"400,352.52","728,182.41","64,674.79",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
VYFI/ADA,0.3,1.527544,"332,574.26","508,022.11","122,483.39",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
MILK/ADA,0.3,6.701958,"49,614","332,510.97","182,742.79",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
MINt/ADA,0.3,0.128197,"1,609,559.44","206,341.91","52,465.08",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
CLAP/ADA,0.3,0.034146,"5,679,224.92","193,928.36","19,570.00",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
CHRLZ/ADA,0.3,0,"6,828,541,503,677","155,122.27",850.61,2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
DANA/ADA,0.05,2.081664,"68,858.24","143,339.79","46,553.72",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
WMT/ADA,0.05,0.812849,"166,055.51","134,978.1",N/A,2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
RAVE/ADA,1,0.005423,"21,406,963","116,104.13","3,792.72",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
ASHIB/ADA,1,0.000034,"3,136,410,649.11","109,065.19","1,958.07",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
BISON/ADA,0.3,0,"98,305,076,066,387","96,684.81","1,716.62",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
FIRE/ADA,0.3,0.032824,"2,711,884","89,016.39","9,454.79",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
HOSKY/ADA,0.3,0,"886,818,072,493","75,108.66","42,541.15",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
MIN/ADA,0.3,0.324817,"207,428.9","67,376.53","160,876.71",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
FLICK/ADA,0.3,0.00619,"9,011,063","55,785.56","3,961.59",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
cNETA/ADA,0.3,0.094455,"513,678","48,519.96","16,863.81",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
CNFT/ADA,0.3,0.012988,"3,373,325","43,815.98","4,640.80",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
MELD/ADA,1,0.12941,"337,718.46","43,704.43","1,503.89",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
REVU/ADA,0.3,0.10925,"307,796.26","33,626.89","5,514.52",2022-02-14 20:15:43.901191,2022-02-14,20:15:43,1215
