Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.742256,"25,589,146.1","18,993,700.25","695,600.39",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
LQ/ADA,0.3,107.047255,"150,639.05","16,125,496.88","1,243,913.03",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
WMT/ADA,0.3,0.808085,"13,780,893.96","11,136,135.16","1,371,661.96",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
MELD/ADA,0.3,0.131691,"10,765,992.68","1,417,788.96","427,447.31",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
PAVIA/ADA,0.3,0.095819,"11,303,108","1,083,061.54","308,185.36",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
XRAY/ADA,0.3,0.164721,"6,544,269","1,077,980.45","33,397.63",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
ADAX/ADA,0.3,0.34655,"2,489,127","862,609.35","57,858.95",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
AADA/ADA,0.3,2.05569,"378,849.48","778,797.45","150,756.59",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
VYFI/ADA,0.3,1.64343,"327,025.42","537,443.41","72,136.31",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
MILK/ADA,0.3,6.458225,"50,510","326,204.98","101,940.94",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
MINt/ADA,0.3,0.115753,"1,727,601.08","199,975.24","72,058.83",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
CLAP/ADA,0.3,0.034239,"5,683,280.61","194,594.92","12,797.68",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
CHRLZ/ADA,0.3,0,"6,831,883,678,251","154,535.89","1,091.25",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
DANA/ADA,0.05,2.208414,"69,352.79","153,159.7","99,379.90",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
WMT/ADA,0.05,0.812871,"174,020.72","141,456.51","2,799.33",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
RAVE/ADA,1,0.005416,"21,452,490","116,186.93","7,899.34",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
ASHIB/ADA,1,0.000033,"3,280,489,101.83","110,624.72","4,128.69",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
BISON/ADA,0.3,0,"97,720,469,986,559","97,216.49","2,674.90",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
FIRE/ADA,0.3,0.034459,"2,648,567","91,267.99","7,888.31",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
SUNDAE/ADA,0.05,0.688636,"113,643.94","78,259.37","2,487.24",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
MIN/ADA,0.3,0.331263,"220,410.88","73,014.02","50,129.08",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
HOSKY/ADA,0.3,0,"998,123,871,526","67,880.98","39,073.17",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
FLICK/ADA,0.3,0.006214,"8,999,007","55,925.5","13,416.57",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
SUNDAE/ADA,1,0.708963,"77,897.52","55,226.51","2,822.29",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
cNETA/ADA,0.3,0.08908,"528,942","47,118.65","11,128.97",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
CNFT/ADA,0.3,0.014305,"3,219,008","46,049.43","2,779.66",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
MELD/ADA,1,0.131209,"307,204.11","40,308.15","2,517.04",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
REVU/ADA,0.3,0.105743,"312,899.55","33,087.16","2,971.01",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
DRIP/ADA,1,0.002639,"12,037,797.8","31,772.79","17,040.16",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
BDOGE/ADA,1,0.005446,"5,809,491","31,641.09","1,956.87",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
unsi…en/ADA,1,42.600273,713,"30,373.99","3,270.45",2022-02-15 18:00:40.809009,2022-02-15,18:00:40,1080
