Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.7092,"25,420,237.8","18,028,038.35","1,701,274.34",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
LQ/ADA,0.3,99.430746,"146,863.76","14,602,774.15","1,075,642.43",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
WMT/ADA,0.3,0.811338,"12,726,406.35","10,325,419.9","669,918.58",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
MELD/ADA,0.3,0.124,"10,286,235.45","1,275,495.87","662,203.79",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
PAVIA/ADA,0.3,0.099969,"10,708,519","1,070,520.14","131,282.52",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
XRAY/ADA,0.3,0.165445,"6,428,001","1,063,482.88","57,194.32",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
ADAX/ADA,0.3,0.298353,"2,680,575","799,759.83","108,137.22",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
AADA/ADA,0.3,1.81195,"400,056.46","724,882.43","82,382.09",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
VYFI/ADA,0.3,1.478076,"354,357","523,766.77","138,310.82",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
MILK/ADA,0.3,6.377574,"50,901","324,624.9","140,814.27",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
MINt/ADA,0.3,0.118891,"1,676,599.76","199,334.11","47,130.83",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
CLAP/ADA,0.3,0.034923,"5,606,085.61","195,782.89","22,777.12",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
CHRLZ/ADA,0.3,0,"6,827,856,481,127","155,137.79","3,521.34",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
DANA/ADA,0.05,2.092547,"68,726.04","143,812.51","32,926.30",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
WMT/ADA,0.05,0.812849,"167,796.96","136,393.63","1,900.95",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
RAVE/ADA,1,0.005507,"21,224,452","116,895.04","2,992.09",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
ASHIB/ADA,1,0.000034,"3,168,456,643.97","107,930.74","4,273.15",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
BISON/ADA,0.3,0,"98,841,827,719,302","96,113.87","2,577.57",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
FIRE/ADA,0.3,0.033926,"2,667,396","90,495.23","10,337.19",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
HOSKY/ADA,0.3,0,"939,546,691,734","70,977.68","45,420.77",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
MIN/ADA,0.3,0.318713,"207,999.5","66,292.29","190,519.83",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
FLICK/ADA,0.3,0.006101,"9,058,086","55,265.17","11,571.71",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
cNETA/ADA,0.3,0.09294,"516,765","48,028.48","25,581.34",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
MELD/ADA,1,0.12941,"343,090.86","44,399.68","2,807.61",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
CNFT/ADA,0.3,0.012988,"3,373,325","43,815.98","5,762.58",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
REVU/ADA,0.3,0.10925,"307,796.26","33,626.89","7,728.91",2022-02-14 12:45:41.150506,2022-02-14,12:45:41,765
