Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.756326,"26,114,861.22","19,751,372.03","928,598.07",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
LQ/ADA,0.3,110.081641,"155,116.25","17,075,452.21","856,343.92",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
WMT/ADA,0.3,0.874039,"15,334,202.93","13,402,702.22","1,176,649.45",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
MELD/ADA,0.3,0.122502,"12,373,993.32","1,515,844.37","369,541.92",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
PAVIA/ADA,0.3,0.081227,"12,607,698","1,024,091.57","366,305.31",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
XRAY/ADA,0.3,0.145227,"6,596,371","957,974.88","107,456.96",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
ADAX/ADA,0.3,0.36773,"2,430,939","893,931.24","50,076.17",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
AADA/ADA,0.3,2.086851,"411,972.48","859,725.48","514,401.79",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
VYFI/ADA,0.3,1.481065,"345,893.47","512,290.79","293,770.22",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
MILK/ADA,0.3,4.647517,"61,496","285,803.75","208,173.62",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
MINt/ADA,0.3,0.105167,"1,726,941.43","181,618.2","62,072.18",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
CLAP/ADA,0.3,0.024323,"6,780,391.08","164,921.62","41,035.44",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
DANA/ADA,0.05,2.145759,"72,551.8","155,678.7","65,606.89",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
CHRLZ/ADA,0.3,0,"6,829,032,618,095","154,602.14",511.57,2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
WMT/ADA,0.05,0.867273,"148,294.91","128,612.23","2,801.40",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
SUNDAE/ADA,0.05,0.758378,"157,594.32","119,516.18","5,102.55",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
RAVE/ADA,1,0.004928,"22,701,732","111,889.89","6,052.25",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
BISON/ADA,0.3,0,"93,347,674,616,425","99,986.51","10,438.37",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
ASHIB/ADA,1,0.000027,"3,535,973,790.39","96,904.81","6,724.50",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
FIRE/ADA,0.3,0.033645,"2,693,271","90,615.28","5,155.12",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
MIN/ADA,0.3,0.314862,"270,239.18","85,088.07","82,477.89",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
HOSKY/ADA,0.3,0,"1,086,164,643,746","63,062.47","26,755.95",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
FLICK/ADA,0.3,0.006384,"8,898,863","56,816.63","1,721.77",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
cNETA/ADA,0.3,0.092482,"521,906","48,267.4","5,535.07",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
CNFT/ADA,0.3,0.0119,"3,424,165","40,748.11","2,373.30",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
DRIP/ADA,1,0.002788,"12,695,249.91","35,400.29","12,139.71",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
REVU/ADA,0.3,0.122983,"281,170.94","34,579.47","21,770.84",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
unsi…en/ADA,1,53.02865,642,"34,044.39","6,899.95",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
BDOGE/ADA,1,0.005337,"5,657,663","30,199.17",234.78,2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
MONET/ADA,0.3,0.000851,"33,491,967.69","28,518.89",33.27,2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
MELD/ADA,1,0.129244,"219,631.69","28,386.21",214.17,2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
QUID/ADA,0.3,0.016544,"1,705,553","28,217.51","1,961.27",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
RAG/ADA,1,0.000729,"28,266,486","20,617.5",N/A,2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
XDIA…ND/ADA,1,26.519904,740,"19,624.72","1,741.30",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
MINt/ADA,0.05,0.104083,"183,460.82","19,095.19","3,314.28",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
HOSKY/ADA,0.05,0,"317,271,277,919","18,428.15","2,600.69",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
MIN/ADA,0.05,0.305036,"59,977.33","18,295.25","1,510.13",2022-02-17 12:00:39.203765,2022-02-17,12:00:39,720
