Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.718873,"25,282,524.6","18,174,932.05","1,854,807.68",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
LQ/ADA,0.3,100.550642,"146,145.37","14,695,011.01","1,141,733.33",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
WMT/ADA,0.3,0.815927,"12,723,756.63","10,381,658.15","606,525.66",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
MELD/ADA,0.3,0.129969,"10,057,695.1","1,307,193.14","644,875.52",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
PAVIA/ADA,0.3,0.100728,"10,703,227","1,078,122.94","133,742.78",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
XRAY/ADA,0.3,0.165721,"6,427,862","1,065,235.09","57,173.20",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
ADAX/ADA,0.3,0.306995,"2,644,423","811,824.95","127,625.44",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
AADA/ADA,0.3,1.818412,"399,389.12","726,254.17","74,645.30",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
VYFI/ADA,0.3,1.50567,"351,062.99","528,585.08","126,780.47",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
MILK/ADA,0.3,6.593695,"50,092","330,291.41","126,263.83",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
MINt/ADA,0.3,0.122224,"1,653,185.19","202,060.41","50,533.07",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
CLAP/ADA,0.3,0.034377,"5,650,478.72","194,249.31","20,981.41",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
CHRLZ/ADA,0.3,0,"6,827,856,481,127","155,137.79","3,510.11",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
DANA/ADA,0.05,2.121369,"68,257.83","144,800.11","32,463.89",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
WMT/ADA,0.05,0.812849,"167,152.87","135,870.09","1,900.95",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
RAVE/ADA,1,0.005417,"21,405,193","115,973.16","3,771.56",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
ASHIB/ADA,1,0.000034,"3,167,695,459.3","107,977.19","4,242.85",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
BISON/ADA,0.3,0,"98,741,774,020,383","96,524.21","1,779.69",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
FIRE/ADA,0.3,0.03328,"2,693,212","89,630.37","11,202.06",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
HOSKY/ADA,0.3,0,"935,587,658,740","71,164.47","38,942.82",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
MIN/ADA,0.3,0.32114,"207,233.03","66,550.89","184,521.81",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
FLICK/ADA,0.3,0.006101,"9,058,086","55,265.17","9,116.99",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
cNETA/ADA,0.3,0.09434,"512,923","48,389.4","25,722.32",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
MELD/ADA,1,0.12941,"343,090.86","44,399.68","2,807.61",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
CNFT/ADA,0.3,0.012988,"3,373,325","43,815.98","5,274.90",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
REVU/ADA,0.3,0.10925,"307,796.26","33,626.89","6,713.68",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
unsi…en/ADA,1,44.621867,691,"30,833.71","7,896.89",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
DRIP/ADA,1,0.003091,"9,586,886.22","29,634.06","18,505.25",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
BDOGE/ADA,1,0.00527,"5,593,112","29,476.5","3,184.48",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
MONET/ADA,0.3,0.00084,"33,712,151.33","28,331.8",308.67,2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
QUID/ADA,0.3,0.014632,"1,804,411","26,402.58","5,756.39",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
SKULL/ADA,1,0.161645,"153,573","24,824.37","2,841.71",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
MINt/ADA,0.05,0.123004,"174,269.07","21,435.85",N/A,2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
RAG/ADA,1,0.00075,"27,894,910","20,934.05",468.86,2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
MIN/ADA,0.05,0.337089,"57,332.89","19,326.31","7,091.02",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
XDIA…ND/ADA,1,25.703697,747,"19,200.66","4,789.29",2022-02-14 14:15:40.605671,2022-02-14,14:15:40,855
