Pair,LpFee,PairPrice,TotalAssetLocked,TotalAdaLocked,AdaVolume24hs,DateTime,Date,Time,MinuteOfDay
SUNDAE/ADA,0.3,0.760911,"26,168,357.53","19,911,804.56","1,169,361.53",2022-02-17 20:00:39.413140,2022-02-17,20:00:39,1200
LQ/ADA,0.3,110.197021,"155,937.06","17,183,799.65","743,794.00",2022-02-17 20:00:39.413140,2022-02-17,20:00:39,1200
WMT/ADA,0.3,0.884855,"15,341,846.41","13,575,312.57","804,317.95",2022-02-17 20:00:39.413140,2022-02-17,20:00:39,1200
MELD/ADA,0.3,0.130642,"12,799,509.41","1,672,159.09","474,381.02",2022-02-17 20:00:39.413140,2022-02-17,20:00:39,1200
PAVIA/ADA,0.3,0.099221,"12,689,109","1,259,036.81","485,250.90",2022-02-17 20:00:39.413140,2022-02-17,20:00:39,1200
XRAY/ADA,0.3,0.147985,"6,530,045","966,353.22","114,250.16",2022-02-17 20:00:39.413140,2022-02-17,20:00:39,1200
ADAX/ADA,0.3,0.35021,"2,490,222","872,101.93","61,890.49",2022-02-17 20:00:39.413140,2022-02-17,20:00:39,1200
AADA/ADA,0.3,2.02754,"419,569.35","850,694.06","346,789.54",2022-02-17 20:00:39.413140,2022-02-17,20:00:39,1200
VYFI/ADA,0.3,1.553137,"338,213.13","525,291.58","312,636.90",2022-02-17 20:00:39.413140,2022-02-17,20:00:39,1200
MILK/ADA,0.3,5.64068,"57,836","326,234.37","319,338.32",2022-02-17 20:00:39.413140,2022-02-17,20:00:39,1200
CLAP/ADA,0.3,0.028414,"6,267,383.74","178,087.33","57,238.13",2022-02-17 20:00:39.413140,2022-02-17,20:00:39,1200
MINt/ADA,0.3,0.099683,"1,775,108.94","176,949.22","63,551.85",2022-02-17 20:00:39.413140,2022-02-17,20:00:39,1200
DANA/ADA,0.05,2.120414,"72,937.33","154,657.41","67,720.69",2022-02-17 20:00:39.413140,2022-02-17,20:00:39,1200
CHRLZ/ADA,0.3,0,"6,835,126,744,319","154,464.71",438.00,2022-02-17 20:00:39.413140,2022-02-17,20:00:39,1200
WMT/ADA,0.05,0.867273,"146,052.92","126,667.81","1,400.70",2022-02-17 20:00:39.413140,2022-02-17,20:00:39,1200
RAVE/ADA,1,0.00477,"23,122,483","110,311.4","8,169.25",2022-02-17 20:00:39.413140,2022-02-17,20:00:39,1200
SUNDAE/ADA,0.05,0.758378,"141,561.94","107,357.57","5,102.55",2022-02-17 20:00:39.413140,2022-02-17,20:00:39,1200
